Comment_Author,Comment_Text,Comment_Date,Like_Count
@LeNguyen-b7h,Yêu thương Tùng,2026-06-03T03:02:55Z,0
@GurpreetSingh-wx3uc,Best song,2026-06-03T02:28:53Z,2
@dydzvcl06,"Số người còn đang cày 
👇",2026-06-03T04:41:12Z,4
@duongtung9440,"từ âm nhạc đến thời trang, gu Tùng SANG vãi",2026-06-03T01:56:09Z,1
@LụmVõ-v4j,Sơn tùng đã nói tiki 💔🥀✌🏾🤑🆑🇱🇸🪝🦋🐿️🫙😱🤯🤣,2026-06-03T04:37:36Z,2
@TrungMr-s9e6p,Lên thôi. Ngày nào cũng phải nghe chục lần,2026-06-03T04:49:13Z,1
@nguyenanghau9549,"🎉 mk rấy ghiền mv này của a chính,",2026-06-03T01:30:59Z,1
@NgọcLêThanh-q8q,Professional,2026-06-03T04:20:14Z,2
@mtp4764,Nhạc cuốn quá sếp,2026-06-03T01:36:42Z,2
@NguyễnHiếuBảo-j4b,ngay nao cung ngheeeeeeee,2026-06-03T02:27:35Z,0
@nguyenkien5287,Số người còn đang cày,2026-06-03T05:49:13Z,4
@oancam4284,Wayyyyyyyyyy,2026-06-03T02:40:39Z,1
@Ericduongvlog,24M view tiếp theoo nào cả nhà,2026-06-03T01:39:17Z,4
@longchu8080,"nhạc của anh càng nghe càng hay, ai thấy đúng like nào",2026-06-03T03:31:24Z,1
@huyngoe1,đang cày ❤,2026-06-03T04:17:20Z,2
@vinhnguyen2111,"Chúc mừng 1,2M like",2026-06-03T05:44:41Z,2
@quanthongcao7777,Tuyệt vời,2026-06-03T02:31:58Z,1
@Rosie_5_5,M-TP mãi đỉnhhhhhhhhhh,2026-06-03T05:40:24Z,1
@长江2000,Nghe nhiều dô ae,2026-06-03T04:20:04Z,2
@phuongduong6657,làm tôi nhớ đến anh tôi 🇯🇵,2026-06-03T04:33:44Z,1
@HảiVy91,🎉🎉🎉love,2026-06-03T01:58:57Z,1
@hoahoxuanhoa3371,Hayyy,2026-06-03T02:40:26Z,1
@KhangLe-yb1ny,Hay quá . Ngày nào cũng nghe,2026-06-03T05:16:13Z,0
@huynhbg123,Cố cày lên 50m tháng này nhé,2026-06-03T02:04:37Z,2
@sky6551,Come here,2026-06-03T01:45:33Z,3
@VanNong-q2q,hay quá anh oi 🎉🎉🎉🎉,2026-06-03T03:09:14Z,1
@nguyenhoangthuytien9,"Chào ngày mới vui vẻ, m nghe nhạc sếp.",2026-06-03T00:49:17Z,0
@tricmim5790,càng nghe càng nghiện là sao,2026-06-03T04:12:23Z,1
@BIGCAT-ManTu-Designer,"sáng mở 1 lần, trưa 1 lần, tối về 1 lần",2026-06-03T06:18:21Z,2
@BaoBao-wo1xw,Chúc cả nhà nghe nhạc vui vẻ,2026-06-03T06:13:26Z,0
@Bantinphapluat2026,"nhạc hay, mỗi ngày nghe 3 cữ. Từ hôm ra đến giờ nghe tầm hơn 30 lần. Ok chú em",2026-06-03T03:56:17Z,0
@NguyenLyh-z1,🎉🎉🎉hay quá sếp ơi,2026-06-03T04:25:23Z,1
@mtp4764,Thương Tùng nhiều lắm,2026-06-03T01:01:39Z,0
@phạmkhanhhoa19999,Mtp mãi đỉnh rùiii ❤❤,2026-06-03T03:46:34Z,0
@Huan.89,tự hào ...❤,2026-06-03T01:25:53Z,1
@HuyTrần-v7z3l,hayy quá❤,2026-06-03T04:00:04Z,1
@HihiHahah-o2n,Nghiệnn. quá rồi🎉🎉🎉,2026-06-03T05:19:41Z,1
@CheerfulPawsTV,😮😮😊😊,2026-06-03T01:24:29Z,2
@angela8354,quá wow,2026-06-03T05:54:04Z,1
@ThuyThu-bj4fg,xem trend tddax ghê,2026-06-03T01:38:39Z,3
@phuongglinnh,Cày mạnh lên ae❤,2026-06-03T05:48:34Z,2
@haiho527,Tuy không biết tiếng anh nhưng lúc nào cũng nghe,2026-06-03T03:12:27Z,1
@traianh-h1k,Tiếp tục cày nào mn ❤,2026-06-03T04:14:58Z,1
@betran166,Bài này nghe rất hay và sang. Vẫn luôn ủng hộ ca sĩ MTP vì một nền âm nhạc phát triển.,2026-06-03T05:38:50Z,0
@tuyetsang4986,hay quá đi ❤,2026-06-03T03:59:11Z,1
@toaninh1567,❤❤❤🎉🎉,2026-06-03T04:07:15Z,1
@skyhappy26thbirthdaytosont10,Mạnh mẽ lên nao,2026-06-03T06:26:02Z,3
@PhuongMocThuyMy,Âm nhạc dát vàng tai ng nghe❤,2026-06-03T02:42:26Z,1
@thanhtruc6969,hay quá vẫn còn nghe ạ,2026-06-03T06:13:45Z,0
@ThảoTriệu-s2t,Càng nghe càng cuốn mà :(),2026-06-03T06:36:00Z,2
@mtp4764,Hay quá,2026-06-03T01:33:05Z,1
@PhuongNguyen-ld9hu,Càng nghe càng thấy hay!,2026-06-03T02:58:08Z,1
@LeNguyen-b7h,Cày mạnh lên cả nhà,2026-06-03T02:54:28Z,2
@ThuNguyen-m3n8d,❤,2026-06-03T02:01:32Z,1
@vubaonguyen248,Quá phê!!,2026-06-03T05:10:45Z,1
@thuphuong7714,Đỉnh quá,2026-06-03T03:55:55Z,1
@HữuKhang-e8f,Quá tự hào vì là người VN. SAY OH YEAH QUÁ ĐẲNG CẤP SKY ƠIIIIIII🇻🇳,2026-06-03T06:27:32Z,0
@nguyenthingocloan9669,"Idol Sơn Tùng từ ngày MV này ra mắt , lạ thật, như bị cuốn theo ấy. Cho dù trước đây ko phải Sky",2026-06-03T01:14:34Z,0
@HuyTran-gx1zy,tôi vẫn đang cày,2026-06-03T03:52:00Z,2
@HieuPham-tu7ik,GOAT,2026-06-03T02:41:33Z,1
@HieuDuy-j4f,Lâu rồi moi nghe bài mới cua sếp tùng,2026-06-03T04:05:56Z,1
@ledung195,Rất hay và cuốn,2026-06-03T01:30:07Z,1
@DanhVo-y2p,Đầu tiên nghe ko cuốn càng  nghe nhiều càng cuốn.,2026-06-03T04:52:05Z,2
@BRCandy-k2e,Đã quá trời ơi,2026-06-03T04:37:54Z,1
@huylamthien707,I’m from Amẻican and i love this ❤️❤️,2026-06-03T02:44:04Z,0
@thuypham-vi3ne,Ngày nào cũng nghe mới chịu,2026-06-03T06:13:42Z,0
@Skyline_vn,Đỉnh❤,2026-06-03T04:55:55Z,1
@CuongNguyen-cg2db,mai mai moi tinh yeu,2026-06-03T06:24:38Z,1
@hiennguyenthu6929,tiếp tục điểm danh nào,2026-06-03T01:59:51Z,2
@ĐỗLoan-x8z,Tất bật với cơm áo gạo tiền nhưng vẫn phải tranh thủ vào nghe để nhỡ năm sau hát đc karaoke thì sao,2026-06-03T05:55:30Z,1
@mtp4764,Yêu anh,2026-06-03T01:01:42Z,0
@mtp4764,Nhạc hay trendy,2026-06-03T01:01:22Z,1
@KimTrang-w1w,come my way lên nữa cùng nhạc hay,2026-06-03T03:04:13Z,0
@hht_26,mọi người ơi cày cho sếp về lại top1 nào,2026-06-03T01:20:24Z,1
@nguyenthingocloan9669,"Ngàn đời sau thế hệ VN sẽ mãi nhắc lại tên Sơn TùngMtp, đã có 1 nghệ sĩ VN làm đc điều ko tưởng!!!!",2026-06-03T01:04:42Z,0
@HùngBùi-r4c,lên mạnh nào Sky ơi,2026-06-03T02:01:46Z,1
@TrollThầyBa,càng nghe càng ghiền,2026-06-03T03:39:30Z,1
@FableBlooms,🎉🎉🎉,2026-06-03T03:38:29Z,2
@NgọcLêThanh-q8q,So love,2026-06-03T04:20:49Z,1
@HuyDang-p6g,❤❤❤❤❤❤,2026-06-03T01:55:59Z,1
@Vuthienang-lj4fr,"Số người còn đang cày
👇",2026-06-03T06:19:47Z,3
@ChâuVũ-f5k,Càng nghe càng cuốn ❤,2026-06-03T06:17:29Z,1
@Oanh-k1b,Càng nghe càng cuốn,2026-06-03T05:55:00Z,1
@NhanThaiThiThanh,Quá hay,2026-06-03T03:38:42Z,1
@duytrinh4812,cảm nhận rất tự hào,2026-06-03T05:20:10Z,1
@Huyhoang123-MTP,come my way,2026-06-03T02:34:44Z,2
@Taolàbốchúngmày7,Ae còn cày k ❤,2026-06-03T05:44:48Z,4
@SơnVũ-v6k,"Ngày nào đến cty cũng mở Coccoc và Chrome, bật Come My Way và để chế độ phát lại đến lúc tan làm =))",2026-06-03T02:39:17Z,1
@holo4975,"có ai đang cày cùng tôi không, hãy nói tôi ko cô đơn đi",2026-06-03T04:13:23Z,2
@thocinhh,đỉnh,2026-06-03T06:21:37Z,2
