Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
34,wxwjVk7WREU,超好聽中文歌曲《我也不是非你不可》I’m Okay Without You ｜深夜單曲循環！ 2026 必聽失戀情歌｜Fae Elowyn,Fae Elowyn ,Music,2026-05-26T04:45:32Z,00:05:38,45459,134,11
35,TQSbgGC3Bdo,我們真的玩了10年…GoFest東京現場活動挑戰超級超夢XY! Ft. @brianptseng【 劉沛 寶可夢⁹ 35】,more劉沛,Gaming,2026-06-01T15:18:32Z,00:31:13,47112,1679,101
36,m-aWrIOP_3o,DDI RO RI,MEOVV - Topic,Music,2026-06-01T09:04:26Z,00:03:16,155748,6408,200
37,SFIkDbEmdrQ,【老玩家考古】 當年的 LOL 回得去嗎？ 2小時帶你看懂 15 年屎山代碼，揭開崩潰真相！,英雄俱樂部 FriesBro,Gaming,2026-05-29T12:00:06Z,02:12:51,96212,3303,364
38,TT8vf1qi2uM,夏奇拉 Shakira & Burna Boy / Dai Dai (2026年世足賽主題曲)(中字MV),台灣索尼音樂 Sony Music Taiwan,Music,2026-05-29T12:00:03Z,00:04:01,299704,6346,404
39,U7UknIEwcJ8,今年最大的平衡性調整！投擲角全面加強，吊飾角再次下修！小辣椒重新回到最強時期！總共35隻調整角色！【荒野亂鬥】,盛主播,Gaming,2026-05-31T08:10:06Z,00:16:49,80541,1707,211
40,ZXQpVnZ1Pfc,如果我们 (合唱版),承桓 - Topic,Music,2026-05-27T10:05:02Z,00:04:09,26395,179,0
41,vzbnFQE7qio,【深海迷航２】利維坦出現啦😭！阿神小隊...打造潛水艇⭐潛入【熔岩深水區💦】超燙水溫警報！【Ｄａｙ２生存報告】,阿神,Gaming,2026-06-02T09:59:02Z,01:38:30,27750,1984,82
42,vrY1THC_NQE,IShowSpeed - World Cup (Champions) [Official Music Video],IShowSpeed,Gaming,2026-06-01T15:00:06Z,00:04:59,5029433,742859,60240
43,VxqYuw6F4Yc,我成為了連勝第一!根本就是彈弓叔叔本人![Roblox][競爭者RIVALS],藍貓Blue cat,Gaming,2026-05-29T09:30:23Z,00:03:22,91158,2779,561
44,u-eQHMv3M9Y,我还在等你,Shen Mianmian - Topic,Music,2026-05-26T22:27:37Z,00:05:23,45602,229,0
45,aifkubYJN2A,【傳說對決】永恆百星前十業餘強隊來踢館🔥逼出珉主播最強操作！這場被我秀爆了？明天九點即將對戰尼克星戰隊 這狀態是否能拿下首勝【小珉】,MING小珉 中路教科書,Gaming,2026-06-01T11:19:17Z,00:09:23,37516,702,43
46,f6aYUpkNbkA,Marz23【觀自在 Avalokiteśvara】Official Music Video,Marz23,Music,2026-05-26T13:00:06Z,00:03:52,282357,4720,266
47,WM2CEyR9k-8,【LCK】BFX vs T1 排名戰T1目標2:0取得復活甲! BFX正面對決放出巴德本人! BO3全場精華 | 2026 LCK,Cielo-聯盟精華,Gaming,2026-05-30T12:35:50Z,00:35:27,70498,570,91
48,0tGlyDaialo,[ 第一時間 ✦ By Your Side ] 言承旭 Jerry ╳ 吳建豪 Van Ness ╳ 周渝民 Vic ╳ 五月天阿信 Ashin｜Official Stage Video,相信音樂BinMusic,Music,2026-05-30T15:47:29Z,00:04:53,74161,2605,186
49,T1N3s0Aw07Q,叔叔徒弟 HacqR 也開始收徒了？！教我同學從新手變强！/ 競爭者【HacqR 黑客】,HacqR 黑客,Gaming,2026-06-01T11:12:54Z,00:18:36,56568,1698,999
50,IynNT4JAFJM,"Justin Bieber, Nicki Minaj - Beauty And A Beat (Lyrics)",7clouds K-pop,People & Blogs,2026-05-30T14:56:03Z,00:03:48,652124,1424,22
