Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
27,BRdSxVXS7Jk,【Stanley】頂級小粉紅提摩AD登場！慘遭輔助直接放生害我變孤兒AD！9分鐘39刀輸兩等還能單殺對面ＡＤ！毒箭配電刀又電又毒誰扛得住？好不容易疊書滿層要起飛了，對面是在哭是不是啊！？,Stanley 史丹利,Gaming,2026-05-23T09:30:03Z,00:10:15,96531,2193,155
28,mnmjYN3ZBDk,鈕扣 (feat. 王泰翔 2000wtx),INHON - Topic,Music,2026-05-21T10:02:52Z,00:03:18,29195,455,10
29,OJaFCtfdXqA,星星幫傳說戰隊團練,尼克星拳擊,Entertainment,2026-05-24T16:46:27Z,02:29:51,38467,325,47
30,qLMm2NLXP0Q,我爱他,于冬然 - Topic,Music,2026-05-19T18:02:40Z,00:04:14,33129,127,2
31,OW-XhVnF3q4,兩兩一組！一個人蒙眼 另一個人操控他的身體玩遊戲😲友誼賽單挑 輸的那組懲罰喝謎樣噁心的飲料🤢🤢🤢,馬克杯,Gaming,2026-05-23T10:00:32Z,00:23:42,66088,2053,241
32,LNo5DqaFw2s,大車人生,Cat'sMelody - Topic,Music,2026-05-18T21:26:23Z,00:03:58,26521,421,2
33,Updmb7wKNIQ,我被討厭了。朋友都離開...我是怎麼變成這樣的（對不起）,阿神,Gaming,2026-05-22T09:58:35Z,00:34:20,157640,5871,217
34,fcnDmrtj6Sk,"Shakira, Burna Boy - Dai Dai (Official Video)",Shakira,Howto & Style,2026-05-23T16:14:03Z,00:04:01,12396034,890969,58187
35,oFQaGypIfAg,傳說對決 |巔峰開麥穩定軍心還順便教學隊友?有溝通遊戲就輕鬆起來了!| Sirenia 海牛 |青硯,Sirenia海牛,Gaming,2026-05-23T09:03:10Z,00:09:49,58910,1390,46
36,vz0G2xepJws,PIZZALI【每天情人節】Official Lyrics Video,PIZZALI,Music,2026-05-20T05:14:06Z,00:03:10,58193,2924,2114
37,VpFjFoTUaT4,Minecraft 1萬格範圍，無法溝通『共享血量和背包』想辦法全員集合【方塊boy】,方塊boy,Gaming,2026-05-19T10:00:06Z,00:44:23,297621,10631,420
38,anPw_n26nOo,Motto,ITZY - Topic,Music,2026-04-22T02:01:10Z,00:03:13,1015830,19293,463
39,SFhHheN0xsE,Blox Fruits作者離開了？找到BF不更新的原因了！ 【Roblox 海賊王】【機械方塊】,R子,Gaming,2026-05-24T08:57:39Z,00:13:38,83672,2078,176
40,XjrgISh9Qv0,想見你想見你想見你 (Miss You 3000) Covered by IVE LEESEO,IVE,Entertainment,2026-05-18T10:00:22Z,00:04:04,420572,37426,2134
41,8e0qm3pcNFg,20年前我收到兩台奇怪的國產掌機，裡邊竟有獨佔恐怖遊戲！,老孫聊遊戲,Gaming,2026-05-23T11:03:55Z,00:15:29,92804,2176,237
42,98LzldwNu4I,สิทธิ์ของเจ้า - ไหมไทย หัวใจศิลป์【OFFICIAL MV】, ไหมไทย หัวใจศิลป์,Music,2026-05-22T04:00:07Z,00:04:44,802505,18075,791
43,NC7NHRG6f-Q,家人慘遭活埋囚禁💥兇手竟是我的阿嬤！？我拚命救人卻成了她的獵物😱【森林中的99夜粉絲系列】【至尊星】,至尊星 Supremestar,Gaming,2026-05-23T00:00:28Z,00:29:43,57019,1443,85
44,sIspxP28mmw,wannasleep《彗尾》Official Audio Video,wannasleep,Music,2026-05-24T12:00:36Z,00:03:26,15754,1125,110
45,6W9CF8PeJRk,好評新作因不能攻擊海洋生物掀起討論？IGN打7分又再次引玩家不滿？僅僅半天就破200萬銷量的新作【深海迷航2 Subnautica 2】的爭議事件,GamerSecret 玩家機密,Gaming,2026-05-23T11:00:26Z,00:16:03,75034,1482,352
46,R5By6ms2a3Y,Suddenly,I.O.I - Topic,Music,2026-05-19T09:00:25Z,00:03:15,1949940,22462,0
47,ppDc-Qfe-6k,【idoce】我排名了所有的暴徒造型🔥,idoce,People & Blogs,2026-05-23T09:00:48Z,00:21:39,38264,977,113
48,1gMfIl-zhhE,【MV首播】葉諾帆 vs 陳淑萍 - 愛你袂孤單 (官方完整版MV) HD【三立『 戲說台灣』片尾曲】,豪記唱片 HCM Music,Music,2026-05-19T02:00:06Z,00:04:07,65658,1313,69
49,HAsAMiTZy-s,【Roblox】我在競爭者內使用了無頭 敵人直接傻眼😋【競爭者Rivals】,死神君,Gaming,2026-05-24T10:00:25Z,00:09:25,41515,1228,185
50,QjZ6yzhqD-c,Love Is Enough (Original),PLAVE - Topic,Music,2026-05-20T09:04:55Z,00:03:08,384695,9771,453
