Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
14,5I3Tal6CXB0,【寂地】正式預告 | 今年 8 月大銀幕鉅獻,二十世紀影業,Film & Animation,2026-06-09T03:05:51Z,00:02:26,73613,847,104
15,4qIhyXrFRhM,師兄 VS 師弟 | 彈弓門派冰與火的對決 (Rivals 競爭者),SlingshotBwai 彈弓男孩,Gaming,2026-06-09T09:20:31Z,00:23:03,92500,2738,763
16,33pmbO1Fmiw,Forever You,BOYNEXTDOOR - Topic,Music,2026-06-08T09:00:22Z,00:03:44,209418,10662,707
17,HCYultesGEg,DAVE THE DIVER - In the Jungle DLC Launch Trailer,MINTROCKET,Gaming,2026-06-07T20:23:26Z,00:01:32,267966,8831,593
18,FE2CBxCs7tw,【有感筆電】我對 Roblox 黏液隨機生成的看法。買下全部的遊戲通行證，我可以抽到多稀有的史萊姆？【Slime RNG】,有感筆電 Daptoper,Gaming,2026-06-08T10:00:29Z,00:13:39,187932,7731,626
19,NQRGAh7ukh8,izna 'METRONOME' MV,izna (이즈나),People & Blogs,2026-06-08T09:00:01Z,00:03:30,1581105,93680,8346
20,gonjStZ50FI,《朧村正怪奇譚》首支預告片,Marvelous Game Asia,Gaming,2026-06-09T14:12:26Z,00:01:01,7587,262,47
21,_BE6aVJgM98,FORMULA BRAWL RACE #1 #FormulaBrawl,Brawl Stars,Gaming,2026-06-08T15:00:07Z,00:02:59,7698519,154477,21107
22,SzJXikN_4wA,"I Knew It, I Knew You",Taylor Swift - Topic,Music,2026-06-05T04:00:37Z,00:02:59,4387121,170117,8571
23,_wbl0-cstmQ,《女神異聞錄６》前導預告片,SEGAasia,Gaming,2026-06-07T18:18:01Z,00:01:19,28082,693,90
24,2c44qKgomik,【傳說超神盃】6/9要拼要猛 VS 星星幫傳說戰隊 全局BO3,空巴嗨嗨0322,Gaming,2026-06-09T11:40:45Z,01:13:05,52313,376,29
25,MknxZiflvdM,香烟与吻痕,Hogee - Topic,Music,2026-05-21T16:02:23Z,00:03:25,115435,2384,0
26,uq_Kv6obuIs,只推出預告就被炎上的女主角？明明預告大受好評為什麼她會被罵？,肥宅MS,Film & Animation,2026-06-09T10:00:34Z,00:07:06,9591,579,87
27,1M4gzwd73jM,【Stanley】再玩上路我就是豬！機器人本人輔助登場！被梅爾康特照樣選大不了飛過去擊飛他！下路隨便勾爛韓服雙人組！CC接滿瘋狂擊飛！上路兩個小丑在做無關勝負的事，只好我親自跑線教他們做人！,Stanley 史丹利,Gaming,2026-06-09T09:30:21Z,00:10:54,74734,1272,32
28,qf17QE4nMCI,小星星,汪苏泷 - Topic,Music,2026-06-02T10:00:03Z,00:03:17,68717,168,0
29,4aVoaSixc0E,Stellar Blade: Blood Rain - Official Reveal Trailer | IGN Summer of Gaming,IGN,Gaming,2026-06-05T22:50:38Z,00:03:31,1294561,69673,6803
30,nt5owXCl7NU,【國外爆紅】靈異照片【真實...的照片】我必須判別🙄哪張是【鬧鬼or死過人...】我玩過最噁心的遊戲！🥵阿神變成照片檢察官🈲！成為網路檢察官「刪除」靈異照片！,阿神,Gaming,2026-06-09T09:59:02Z,00:42:46,47730,3219,108
31,yJtckcMHM2g,"Madonna - ""Confessions II - The Film""",Madonna,Music,2026-06-08T15:00:06Z,00:13:55,1643774,121249,14262
32,wrdkAIreor4,Hearts2Hearts 하츠투하츠 Trailer : The LemonTang Syndrome,Hearts2Hearts,Music,2026-06-07T15:00:27Z,00:03:13,1074947,127616,8362
33,ePw3xdN7T7E,Minecraft 掉落現代軍火！所有『掉落物品隨機但是最強』生存，甚至出現遭遇強大怪物,阿斯asu,Gaming,2026-06-04T09:00:02Z,00:25:24,331848,5267,176
34,bgpo90p48N0,又讓我想起你,Song Changhe - Topic,Music,2026-06-01T22:48:41Z,00:03:35,47966,286,0
35,SDks_TilHKw,《氣體人第一號》| 正式預告 | Netflix,Netflix Taiwan,Entertainment,2026-06-08T23:00:00Z,00:02:08,30752,403,56
36,FHfairTql0s,【館長直播完整版】2026/06/08/週一 賽車~~~館長帶貨代很差大陸放棄舔共館長~ 司法敗壞   護漁是統戰,館長惡名昭彰,Gaming,2026-06-08T16:19:11Z,04:19:39,100697,4845,207
37,ttF4mMzKgEk,超好聽中文歌曲｜一個人的憂傷《你只是路過》Just Passing By｜深夜單曲循環！2026 必聽失戀情歌｜Fae Elowyn,Fae Elowyn ,Music,2026-06-03T03:45:32Z,00:04:39,57013,255,14
38,hMCYcXzGOnQ,又一波全新陸劇首發預告，一口氣看完10部！王鶴棣《鹹魚飛昇》一發布就突破千萬播放！檀健次超燃大將軍亮相！王楚然復仇賽道！吳謹言帶感爽劇！更有《唐詭》的升級版！,月亮說,People & Blogs,2026-06-06T13:16:34Z,00:14:26,35566,316,54
39,r2cWqJCv0NM,【偷走腦腐】腦腐最大YT取代薩米？送今天遇到最強的腦腐！【Steal a Brainrot】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-06-07T11:20:09Z,00:10:16,107550,1812,281
40,an2jU_wAtCU,后来的我们｜R&B｜Later of Us,啊润-抖音Music - Topic,Music,2026-06-01T05:38:53Z,00:04:53,122558,352,2
41,-J0_2eMtFQM,GUNDAM ROGUE ORBIT – Announcement Trailer,Bandai Namco Entertainment America,Entertainment,2026-06-05T21:40:53Z,00:02:06,517695,30671,3479
42,hZv9bI93jtg,我課金花費超多R幣..在ROBLOX超紓壓鍵盤逃脫！,Yuan2020,Gaming,2026-06-05T12:14:55Z,00:09:39,189245,4341,152
43,83C3TZ4Zm_o,aespa 에스파 'LEMONADE' MV,SMTOWN,Music,2026-05-29T04:00:16Z,00:03:12,22819302,696320,38646
44,KOpZceLWvds,最難的地圖！和 Mooda 一起找觀眾🤔🔍| 特戰躲貓貓【Mooda 官方中文頻道】,Mooda 官方中文頻道,Gaming,2026-06-08T11:00:03Z,00:20:29,42870,831,59
45,R8bcfNKPJ3Q,爱的可能,大头针 - Topic,Music,2026-05-11T20:45:41Z,00:03:16,126015,754,0
46,_X0-LXTGbeM,【DinTer】史上最強版本混傷流電刀提摩Teemo JG！又電又毒酥酥麻麻超級快樂！打小兵就能遠距離毒死對手！細節操作超高手速買裝幫蘑菇補傷害！,Dinter,Gaming,2026-06-08T09:00:24Z,00:11:10,56570,526,35
47,ipEgrXYT37s,江南 - 林俊傑 (JJ Lin)『離愁能有多痛痛有多濃 當夢被埋在江南煙雨中 心碎了才懂』【動態歌詞MV/Lyrics Video】,Pop Soul,People & Blogs,2026-06-02T09:00:05Z,00:04:29,72259,60,0
48,bteFqD4ETPY,【天堂經典版】官方居然道歉了！6/17免費送「回憶蠟燭」,俊偉Junwei1985,Gaming,2026-06-09T10:14:52Z,00:12:20,29690,343,204
49,RcJ3UvBxwsg,痴心绝对｜R&B 完整版｜,你的名字-七七 - Topic,Music,2026-06-02T05:58:30Z,00:04:03,62195,282,0
50,PvUPDSDZg1k,Nintendo Direct 6.9.2026 + Nintendo Treehouse: Live | June 2026,Nintendo of America,Gaming,2026-06-09T16:49:11Z,02:33:35,4222142,127782,2483
