Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
16,n9GWKPu9Fh8,Bubble,Yorushika - Topic,Music,2026-04-21T10:01:21Z,00:03:55,427993,20782,768
17,FU8EGYc1Fys,RIVALS Season 3 - Official Trailer,Nosniy,People & Blogs,2026-04-21T23:00:06Z,00:01:01,601459,29493,7487
18,AXBuZxU4KVo,【館長直播完整版】2026/04/22/週三  PRAGMATA   全網大打抗中保台牌?!!?,館長惡名昭彰,Gaming,2026-04-22T16:37:39Z,04:25:50,80314,3763,246
19,bWeNi_XzS5s,A-Lin X 信 - 千年之戀 ｜Journey 上海現場版 Live in Shanghai,A-Lin官方專屬頻道,Music,2026-04-21T04:00:38Z,00:05:02,109255,1938,134
20,dyJuL8yOKF4,【屍變焚場】前導預告 - 7月8日（週三）全家火葬場,Sony Pictures 索尼影業,Entertainment,2026-04-21T16:01:08Z,00:01:11,11893,239,79
21,ccT0jGrXEow,禁止準星！還要360轉一圈？太多限制了啦！！【 Rivals 競爭者】,RD 阿東,Gaming,2026-04-22T10:00:39Z,00:10:13,55997,1876,270
22,Wv6obGFVVIc,🎵 《誰來愛我》《街燈下》｜AI時代的孤單提問（致敬 李茂山 經典作品）Who Will Love Me｜當真心遇見AI的時代—感冉力翻唱,音符之光,People & Blogs,2026-04-21T22:00:39Z,00:07:22,10105,138,10
23,-7tkN-yTEbM,成為猛男拉走最強幸運方塊！獲得OG腦腐！ 【Pull Lucky Blocks】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-04-22T10:18:38Z,00:17:11,62301,899,75
24,lvCMf4eu2_k,Andy - 阿杜「可是 Andy 活着是不需道理 谁都可能暂时的失去勇气 外面不安的世界 骚动的心情 不能熄灭曾经你拥有炽热的心」【动态歌词/Moonlight Tunes】,Moonlight Tunes,People & Blogs,2026-04-18T09:01:05Z,00:05:12,19079,12,0
25,9DgZwH8q0U8,【天堂經典版_地獄犬服】新服地獄犬 開服2H內 過1武器 防具全身過1!!! 直上龍谷挑戰火窟!!! #天堂經典版 #天堂 #lineage #lineageclassic,哲哲爸,Gaming,2026-04-22T20:24:58Z,09:01:10,59039,325,7
26,1SgjpTe-WqI,美丽的神话 · 美丽的,United idol - Topic,Music,2026-04-18T23:27:18Z,00:05:54,73435,623,0
27,QAsKeVZC15k,Minecraft 利用『創造模式解謎』的世界是什麼神奇東西，做什麼才能通關？,阿斯asu,Gaming,2026-04-20T09:00:29Z,00:23:04,129481,2867,69
28,1o5O2YvV3HU,NCT WISH 엔시티 위시 'Ode to Love' MV,SMTOWN,Music,2026-04-20T08:59:07Z,00:03:21,3276027,100102,8792
29,ZyO5HoxcDg8,我要在TNT幸運方塊中存活下來！,小妞,Gaming,2026-04-22T09:00:50Z,00:12:38,34228,1689,42
30,wWvu34x2INc,UNCHILD 언차일드 'UNCHILD' MV,High Up Ent,People & Blogs,2026-04-21T09:00:01Z,00:02:54,2653893,269074,24280
31,qnlPV3mwpjE,最詳細的博爾特介紹！這顆球沒有正常攻擊..在草裡攻擊完全不會現行！大招給減傷還有免控，可是卻有角色可以完美剋制他！【荒野亂鬥】,盛主播,Gaming,2026-04-22T15:01:35Z,00:08:01,52587,1068,116
32,5TG_4h29VIg,HIDE AND SEEK,i-dle - Topic,Music,2026-04-21T15:02:17Z,00:03:18,109627,9184,435
33,RdsNiFzUji8,我的彈弓已解鎖全部YouTuber吊飾,SlingshotBwai 中文頻道,People & Blogs,2026-04-23T10:00:43Z,00:14:36,24022,1150,194
34,WtYhumaYZgQ,李發發 - 假如當初『從此收起我的真情不在人前顯露 不會再假裝快樂活得麻木 不會再為不值得的人粉身碎骨』【動態歌詞MV/Lyrics】,Nightfall Tunes,People & Blogs,2026-04-18T09:00:43Z,00:03:12,22350,44,0
35,vY5SES5Hj8o,【DinTer】超級一條龍 勇者王聯名啟動 | RF ONLINE NEXT 4/22,Dinter,Gaming,2026-04-22T13:35:51Z,04:29:47,50135,373,7
36,UJC6fC_x1q4,KIRA,Ado - Topic,Music,2026-04-21T15:00:52Z,00:03:09,422950,39006,1384
37,csBEVn-yOzU,傳說對決 |依舊是讓人頭痛到不行的超蝦凱薩路瑪迦?再搭配歌德爾閣下如何應對!| Sirenia 海牛 |瑪迦,Sirenia海牛,Gaming,2026-04-22T10:35:51Z,00:09:35,35913,583,26
38,HA3WzXw8vM8,Fujii Kaze - It's Alright [Official video],Fujii Kaze,Music,2026-04-23T03:00:06Z,00:03:20,426686,42434,3178
39,jrmdMm6akzE,【崩坏星穹铁道】万字解析！sp银狼！不合预期？有爻光封神&无爻光坐牢！配队 光锥 遗器 配速 材料 专武 忘却之庭4.2 技能 数据 保姆级攻略,MX工作室,Gaming,2026-04-22T06:49:29Z,00:25:24,39445,695,216
40,L2DKPYUROA8,Back to That Beach,郭家瑋 - Topic,Music,2026-04-20T10:01:42Z,00:03:42,18114,195,0
41,QwSF_hNCQxk,《崩坏：星穹铁道》动画短片：「这游戏还能不能玩了？」,崩壞: 星穹鐵道,Gaming,2026-04-21T04:00:00Z,00:04:48,112454,6262,400
42,VHh1VAFNPGY,平凡的日子借一点光,刘宇宁 - Topic,Music,2026-04-19T13:38:28Z,00:03:53,44817,662,36
43,AMMcOOUU6b8,GCS 2026 春季季後賽D1－2026/04/18《Garena 傳說對決》,Garena 傳說對決,Gaming,2026-04-18T13:39:49Z,04:41:06,274155,1450,111
44,OeEl04MHVSI,張奕出場曲｜你相信光嗎？勝投怪盜正在上場  #張奕 #富邦悍將 #出場曲 #勝投怪盜 #FubonGuardians,台南戴音樂DaiMusic,Music,2026-04-16T15:05:49Z,00:03:50,60821,2432,412
45,J2u86J91wcY,尼克星｜三路全破還能贏？這場我直接打到MVP…｜傳說對決｜,尼克星拳擊,Gaming,2026-04-22T09:00:34Z,00:08:13,24494,368,76
46,nb_JGAl6lVw,favorite,ØZI - Topic,Music,2026-04-18T10:01:39Z,00:02:30,43974,668,16
47,OURU70L--8k,Minecraft 目前最噁心！我後悔...安裝【陰間麥塊】進入我的世界！《牠》直接拆屋進房！晚上千萬別關燈...【恐怖 麥塊系列】,阿神,Gaming,2026-04-21T09:57:05Z,00:38:12,74907,4546,200
48,MRLqFDpJXk4,許富凱 Fu Kai Hsu〈愛你敢有望 Any Chance for Love?〉feat. icyball 冰球樂團 Official Music Video,許富凱官方專屬頻道 Henry Hsu Offical Channel,Music,2026-04-17T04:00:04Z,00:04:31,210011,3559,170
49,mBwkl49quw8,(FW NaiLiu) 4/22 打巔峰再打排位 衝擊四連霸,FW NaiLiu,Gaming,2026-04-22T18:07:47Z,03:05:17,39406,392,4
50,78wrful9cVU,Olivia Rodrigo - drop dead (Official Music Video),OliviaRodrigoVEVO,Music,2026-04-17T04:00:06Z,00:04:11,19953300,797858,41642
