Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
37,KZb_DKdzuyk,【天堂經典版】火神課長退盟，竟被酸說要「退還技能差價」？這規則你覺得合理嗎？,俊偉Junwei1985,Gaming,2026-05-21T11:03:43Z,00:12:17,38618,431,555
38,zkMIgrqjjho,💔 藍沐《我終於不等你了》不是不愛了，是我真的等怕了｜#動態歌詞 #深夜歌單 #2026最新虐心心碎情歌,蓝沐 Blue Mu,Music,2026-05-13T05:56:58Z,00:05:43,89925,433,73
39,jh0tYcHn2_s,【館長直播完整版】2026/05/20/週三 520兩周年欺騙大會~ 賴無恥先生 民進黨就是詐騙集團,館長惡名昭彰,Gaming,2026-05-20T16:07:21Z,04:07:57,97889,4544,288
40,cLJ9EBzi1Nw,Knew Better Part Two,Ariana Grande - Topic,Music,2026-05-20T14:03:43Z,00:02:45,692648,49871,1944
41,2q8cmBhROCI,老头小了！Faker把多少人看懵了？冰鸟发条纯在表演，这真是越打越有劲了,呆梦demo官方频道,Gaming,2026-05-20T22:00:01Z,00:10:09,65819,979,72
42,ysg6GVlzz9Y,CORTIS (코르티스) ‘ACAI’ Dance Practice (Fix ver.),CORTIS,Entertainment,2026-05-20T11:59:58Z,00:04:51,588702,88982,3422
43,b1LcxzseleA,超頂法師 火龍盔甲【宏老闆搞事情】天堂經典服｜宏老闆出場,宏老闆搞事情,Gaming,2026-05-20T15:44:56Z,03:07:28,45497,613,27
44,R5By6ms2a3Y,Suddenly,I.O.I - Topic,Music,2026-05-19T09:00:25Z,00:03:15,584491,9982,0
45,-mWnhj-yHr8,APL 2026 外卡賽D1－2026/05/21《Garena傳說對決》,Garena 傳說對決,Gaming,2026-05-21T14:37:19Z,06:35:17,72262,339,8
46,SQjRdv-gSts,星夜的離別+離情,Kai Xyelune - Topic,Music,2026-05-13T11:02:47Z,00:07:31,187759,609,0
47,JEcN2VGK0B4,(FW NaiLiu) 5/21 跟小詹打本帳排位很好看喔!,FW NaiLiu,Gaming,2026-05-21T18:07:46Z,03:29:44,40341,377,1
48,_xugPJxmEGE,icyball 冰球樂團 - 說愛我吧 (Official Video),icyball 冰球樂團,Music,2026-05-16T12:00:27Z,00:04:38,172460,3122,96
49,NaHAYmscJZQ,【傳說對決】5/21不停機更新懶人包！排位強度大變動！T0英雄通通被削弱 牛魔王準備坐牢 元法哥德爾雙雙削弱 下水道集體增強 金納重做 狂鐵兔子加強【小珉】,MING小珉 中路教科書,Gaming,2026-05-21T10:24:15Z,00:09:39,30403,448,85
50,Qr7EkP0jAIg,林俊杰 - 她说『今后不再怕天明 我想只是害怕清醒』【歌词Lyrics】,Evening Breeze,People & Blogs,2026-05-12T09:00:39Z,00:05:21,70530,48,0
