Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
16,Zqzq9j6QNOs,Minecraft 紓壓！合力把地獄的巨大圓形岩漿海全部抽乾為止【方塊boy】,方塊boy,Gaming,2026-04-24T10:00:06Z,00:37:47,250500,10336,284
17,qJk0KO8jarU,阿杜 - Andy『你有多久没有看过那片海 你到现在对自己究竟多明白 总是不服输永远要比别人快 在你前方是否有你要的未来』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-04-25T09:01:09Z,00:05:12,30716,30,0
18,cm4TF1OE4JM,【Roblox】當KN團長去考自己的團👿【競爭者Rivals】,死神君,Gaming,2026-04-26T10:01:00Z,00:10:22,97128,2300,269
19,p4ahGSFTY-c,aespa 에스파 'LEMONADE' Complæxity Trailer,aespa,Music,2026-04-26T15:00:07Z,00:02:41,1703187,143932,7041
20,aZaqLq2y_cQ,【Stanley】25層疊書吸血鬼王拯救世界！表面兄弟再度破裂？五速嘴復盤氣氛正確！下路殘血極限零換二！看似我被抓？實則是我抓他們兩個！丁特體檢ＯＯ病前期是因為特好喝喝太多？,Stanley 史丹利,Gaming,2026-04-27T09:30:01Z,00:11:34,79187,1749,170
21,zurhFnClzd4,Detour,A-Lin官方專屬頻道 - Topic,Music,2026-04-23T10:03:02Z,00:04:37,111037,1235,28
22,PzjG4z2vy6Y,【館長直播完整版】2026/04/28/週二  推石頭~~ 花生豬肉牛肉全部GG 藍白合民調 青鳥爆炸 明天開庭賴清德,館長惡名昭彰,Gaming,2026-04-28T16:10:32Z,04:04:54,72277,3597,113
23,iWeRglrNu6E,tuki. 『零-zero-』Official Music Video,tuki.(17),Music,2026-04-27T12:00:06Z,00:04:23,257698,19992,993
24,JfozPo2L7xQ,My Hero Academia x Brawl Stars,Brawl Stars,Gaming,2026-04-28T08:01:45Z,00:02:31,4615104,224771,10518
25,7WuO_XaXsCY,CELEBRATION,LE SSERAFIM - Topic,Music,2026-04-24T04:02:43Z,00:02:33,1458650,41285,984
26,o_DCncIvXFY,傳說對決 |有趣的人們都在這裡!超狂巔峰人開局狂噴停不下來完全發瘋?| Sirenia 海牛 |蘇,Sirenia海牛,Gaming,2026-04-28T10:54:50Z,00:09:49,39292,966,180
27,WSDSWdIt3jY,Side Quest King (KISAI remix) feat. 初音ミク【崩壊：スターレイル 3周年テーマソング】,Hatsune Miku,Music,2026-04-26T03:00:37Z,00:02:25,905759,97924,2294
28,xUVMBZXOHCc,【荒野亂鬥】達米安慘遭削弱 平衡性調整來了 / 我的英雄學院造型可以買了,PowerTech淮特,Gaming,2026-04-28T11:56:34Z,00:11:49,51901,784,106
29,5hP5bLk-Xcc,All the Possibilities,TWS - Topic,Music,2026-04-27T09:00:10Z,00:02:50,236652,9332,345
30,JNc4bJjNYy4,歐提斯的大招怎麼可以射在豬豬🐷上啊！排位賽打到關鍵局..結果平板沒電直接關機！葛蕾特的吊飾有夠強，現在的版本...😞【荒野亂鬥】,盛主播,Gaming,2026-04-28T09:12:38Z,00:16:09,45958,933,37
31,A8d2Gx91zwk,QWER 'CEREMONY' Official MV,QWER,Music,2026-04-27T09:00:06Z,00:04:06,1380097,31242,2790
32,hZN5PInHLkk,陪faker到老！Keria给多少人带来惊喜？续约T1到2029年，这世一辅就得狠狠续约,呆梦demo官方频道,Gaming,2026-04-27T00:00:00Z,00:12:31,90557,1162,156
33,OHAjc-ayhus,ヨルシカ - あぶく（OFFICIAL VIDEO）,ヨルシカ / n-buna Official,Music,2026-04-24T09:00:36Z,00:03:55,2550277,135406,5030
34,GGQ068dzuuA,踢走幸運方塊以獲得腦腐！最新熱門腦紅遊戲 ！【Kick a Lucky Block】【機械方塊】,R子_第2頻道,Gaming,2026-04-28T11:21:15Z,00:15:03,45030,800,69
35,Wv6obGFVVIc,🎵 《誰來愛我》《街燈下》｜AI時代的孤單提問（致敬 李茂山 經典作品）Who Will Love Me｜當真心遇見AI的時代—感冉力翻唱,音符之光,People & Blogs,2026-04-21T22:00:39Z,00:07:22,111779,658,21
36,3TXAOBgms_M,最酷造型還有新武器！？賽季大更新！漆彈槍大重做！？？【 Rivals 競爭者】,RD 阿東,Gaming,2026-04-25T04:15:06Z,00:06:29,143226,3240,358
37,lvCMf4eu2_k,Andy - 阿杜「可是 Andy 活着是不需道理 谁都可能暂时的失去勇气 外面不安的世界 骚动的心情 不能熄灭曾经你拥有炽热的心」【动态歌词/Moonlight Tunes】,Moonlight Tunes,People & Blogs,2026-04-18T09:01:05Z,00:05:12,132756,110,3
38,-9OdOKx2eP8,Minecraft 壯觀，整個世界都是地底的巨型洞窟生存深處有什麼？,阿斯asu,Gaming,2026-04-25T09:00:00Z,00:15:05,118794,3087,94
39,5sOgJQ3N03Q,REDRED,CORTIS - Topic,Music,2026-04-20T09:00:18Z,00:02:44,5005100,149711,4797
40,ngS5NOTLaQ8,(FW NaiLiu) 4/28 各位帥哥美女們想學凱薩路來看我這台 xiexie,FW NaiLiu,Gaming,2026-04-28T18:07:22Z,03:07:05,34940,380,2
41,pxVAF-OMXkg,영주 李瑩珠 EVE《想念的時差》Official Music Video,영주 瑩珠,Travel & Events,2026-04-26T12:00:06Z,00:03:45,68401,7438,687
42,IzruWGvfm0I,【DinTer】ARAM大亂鬥｜天胡科加斯食魂者控場狂疊血量！巨獸哥吉拉11分鐘一萬血笑到流眼淚！天胡陽壽局遊戲體驗滿滿頂級爽局！小丑本人超絕演技戲耍笑到狂搥桌！,Dinter,Gaming,2026-04-27T09:00:24Z,00:13:56,50756,387,23
43,u59hHbJ-uuQ,PPLIN x Aioz - 一線兩點 (Official Music Video),PPlin 林芃逸,Music,2026-04-24T11:00:06Z,00:02:44,44782,1494,92
44,QyViyr26xOM,天堂經典版｜七殺劍出獄日 感謝來接風的各位｜小許,小許,Gaming,2026-04-27T15:30:40Z,03:53:43,49155,376,17
45,RLpax3nfv8A,心經 | 空，不是什麼都沒有,AI巷仔內 - Topic,Music,2026-04-23T00:36:51Z,00:05:07,71293,921,0
46,PiZAQP3MHFI,我被關進超級監獄😱我要怎麼逃出去呢⁉️,神貓大爛 Canetago,Gaming,2026-04-25T09:00:00Z,00:12:03,59242,2770,64
47,TomjtCyesT0,icyball 冰球樂團 - 世紀末寂寞 (Official Video),icyball 冰球樂團,Music,2026-04-24T12:00:06Z,00:04:30,62080,2423,92
48,hrAYV-dktDE,【Blox Fruits】2026果實排名！依然還是動物系的天下嗎？ 【Roblox 海賊王】【機械方塊】,R子,Gaming,2026-04-25T12:20:56Z,00:38:14,105878,2594,290
49,P-v1Eyuo2Vo,DONGHAE ‘해 떴네’ MV,SUPER JUNIOR-D&E,Entertainment,2026-04-20T09:00:36Z,00:03:12,849050,27024,3147
50,vXkg5o9eGhU,菜市場，半年前流行『我的聲音動物園』幫動物配聲音的遊戲超好笑 MyVoiceZoo,阿斯,Gaming,2026-04-27T09:00:00Z,00:34:57,37657,2128,131
