Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
25,7UUQDWDcovQ,"韋禮安 WeiBird - ""很久很久 A Little Longer"" Official Audio",韋禮安 WeiBird,Music,2026-06-01T16:00:11Z,00:04:03,169574,4131,175
26,dSQv-Xy2BmM,《STRANGER THAN HEAVEN》第二支預告片,SEGAasia,Gaming,2026-06-05T22:17:50Z,00:01:16,21810,641,59
27,NnzWKcl4pRg,傳說超神盃 六取四循環賽 DAY 4｜星星幫(尼克星) vs 歷代最強HKA(小霖)  到底誰會是這屆的爐主？答案馬上揭曉！【Gary蓋瑞】,Gary蓋瑞,Gaming,2026-06-05T14:12:09Z,02:59:02,66135,373,18
28,C4rg0_IAUVo,空位 (先说爱的人是你),承桓 - Topic,Music,2026-05-29T18:37:39Z,00:04:58,69294,238,0
29,NsUbanX2a-k,【冰原歷險記6：沸常危機】 前導預告 | 2027 年 2 月 大銀幕火熱登場,迪士尼影業,Film & Animation,2026-06-05T02:27:59Z,00:01:08,51858,892,165
30,fD3Rbsx388s,Minecraft⚠️緊急更新【國外爆紅】後室Backroom電影版【麥塊版】！《後室の麥塊生存錄影帶》全樓層探索＋怪物！（一部 後室...麥塊電影）,阿神,Gaming,2026-06-05T12:08:59Z,00:55:10,98916,4088,139
31,an2jU_wAtCU,后来的我们｜R&B｜Later of Us,啊润-抖音Music - Topic,Music,2026-06-01T05:38:53Z,00:04:53,57082,186,0
32,hMCYcXzGOnQ,又一波全新陸劇首發預告，一口氣看完10部！王鶴棣《鹹魚飛昇》一發布就突破千萬播放！檀健次超燃大將軍亮相！王楚然復仇賽道！吳謹言帶感爽劇！更有《唐詭》的升級版！,月亮說,People & Blogs,2026-06-06T13:16:34Z,00:14:26,17068,200,32
33,qZDIrdSLdV0,"【Stanley】滿層吸血鞋＋疊書的雙疊流吸血鬼有多噁心？起手裝「多蘭之盔」扛線能力大增！被維克特狂A也能扛住！胖主播公開Diss同行""賣慘""行為？其實那些人也沒多慘！被嚇到發出女高中生的叫聲是！？",Stanley 史丹利,Gaming,2026-06-06T09:30:16Z,00:10:52,64102,1317,61
34,eSJxBd1WhV4,【MV首播】林姍 - 一生情願 (官方完整版MV) HD【三立八點檔『 百味人生』片頭曲】,豪記唱片 HCM Music,Music,2026-06-05T02:00:07Z,00:04:21,34673,1002,48
35,xxMYbxcLDl0,"W看電影_太空超人預告(Masters of the Universe, 宇宙巨人：希曼崛起, 宇宙天王)_重雷心得",W的生活旅遊_電影版,Film & Animation,2026-06-04T13:47:13Z,00:13:07,23355,415,130
36,szfoc4dWoHc,傳說對決 |全攻幽默雙刀人!亞連是真的很爽很強的一個角色?| Sirenia 海牛 |亞連,Sirenia海牛,Gaming,2026-06-05T09:34:52Z,00:09:41,59479,1029,36
37,82-jTNka3uc,Ariana Grande - hate that i made you love me (official music video),ArianaGrandeVevo,Music,2026-06-01T15:00:06Z,00:05:01,12784276,839758,39158
38,HzSxrjkxZr0,設計得非常噁心的新地圖「礦山 採礦區捷徑」！以前被廢棄的地圖？這個圖真的不是人跑的！｜跑跑卡丁車【爆哥Neal】,爆哥Neal,Gaming,2026-06-05T08:02:19Z,00:10:10,104078,1266,95
39,areb0uDi8mU,林佳辰SuMMeR - 'Love Me Again' Official Music Video,Ozone,Music,2026-06-05T11:58:06Z,00:03:48,21138,1528,234
40,Nw2Y9j5nmnk,【新楓之谷】CROWN 版本發布會,MapleStory_TW,Gaming,2026-06-06T11:47:01Z,01:37:53,28216,179,58
41,aHM2RKeMaeM,MEOVV(미야오) - ‘DDI RO RI’ M/V,THEBLACKLABEL,Music,2026-06-01T09:47:30Z,00:03:20,9156620,N/A,14085
42,SY2ADj8c5uA,【DE JuN】會被這遊戲吵死。,DE JuN,Entertainment,2026-06-04T09:45:00Z,00:12:53,131533,3075,145
43,6SxtAskLd3E,LEMONADE,aespa - Topic,Music,2026-06-03T04:00:36Z,00:03:07,694738,8114,68
44,nJLJsPMqF8w,25年前難度逆天的真魂斗羅，隱藏黑暗劇情！,老孫聊遊戲,Gaming,2026-06-06T11:22:25Z,00:16:50,67685,1743,69
45,H7_0OPCUpwI,我想更懂你 | R&B | 翻唱完整版,你的名字-七七 - Topic,Music,2026-05-29T09:41:54Z,00:05:19,46121,180,2
46,oZYDuxfkuuI,【傳說對決】實況主盃對決尼克星第二戰🔥拿出自信角莉莉安 尼克星被整崩潰了 硬拆主堡再虐泉 這畫面真的太殘忍【小珉】,MING小珉 中路教科書,Gaming,2026-06-05T08:01:16Z,00:09:07,57957,1128,76
47,QRSSyK8CgU0,MEOVV(미야오) - ‘띠로리 (DDI RO RI)’ PERFORMANCE VIDEO,MEOVV,Entertainment,2026-06-04T11:00:30Z,00:03:23,1076112,58438,2293
48,p2EbhIWcTGA,【小霖XiaoLin】【傳說超神盃】歷代最強HKA VS 星星幫傳說戰隊 BO3 今天能首勝嗎?  6/5,XiaoLin 小霖,Gaming,2026-06-05T17:03:33Z,01:13:52,34885,257,109
49,w6M2ZwjFgAg,ปริญญาไก่ตี - เม้ก อภิสิทธิ์ Feat. บุ๊ค ศุภกาญจน์ [ Official Mv ] จอนนี่มิวสิค,จอนนี่มือปราบอินดี้ official,Music,2026-06-05T02:00:28Z,00:05:20,834970,33283,2118
50,X2hvooWD06E,T1历代AD之：初代起源Piglet，犯下傲慢之罪，数次和队伍内讧，小猪是如何毁灭自己的职业生涯的？,LOL丶诺诺,Gaming,2026-06-05T03:28:23Z,00:20:53,63370,636,129
