Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
22,Jh_i6J8Z53g,【偷走腦腐】在殺手關卡中生存以獲得獎品腦腐！薩米的挑戰書！【非官方】【Steal a Brainrot】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-04-18T10:45:45Z,00:16:32,91685,1406,151
23,iLF0ZNdhNM0,Justin Bieber - YUKON (Live From The 68th Grammy Awards / 2026),JustinBieberVEVO,Music,2026-04-16T22:39:31Z,00:05:09,1021346,46971,2209
24,Q2_n3N2xI74,我差點死了...,SlingshotBwai 中文頻道,People & Blogs,2026-04-17T10:00:52Z,00:05:28,152186,5629,2078
25,MmcVqcWoR6w,FEniX 《木偶人·晝 Puppet of Dawn 》Official Music Video (節目《百分之一相對論 The Theory of One Percent》單元主題曲),FEniX,Music,2026-04-17T12:00:06Z,00:04:14,90713,1352,194
26,1ueWj2eOfY4,傳說對決GCS官方授權｜FW vs DCG 季後賽！到底是電狼王朝會先進入冠軍賽？還是本季大黑馬DCG能一路逆襲？【Gary 蓋瑞】,Gary蓋瑞,Gaming,2026-04-18T13:28:35Z,04:12:04,54369,515,1
27,tXP6WrFx7_U,Thank You Beast (臺北富邦勇士林志傑引退主題曲),Men Envy Children - Topic,Music,2026-04-12T10:03:58Z,00:03:54,94077,1426,116
28,_uvHSFcZkzg,我生病了。我在M̴i̷̸n̶҉e̴c҈r̵a҉̴f҉t̶得了阿茲海默症...（公開就診過程）,阿神,Gaming,2026-04-17T09:58:14Z,00:37:26,322164,13111,1071
29,KoDDkdhnMJA,The Symphony of Fxxkboys,Whee In - Topic,Music,2026-04-16T09:02:33Z,00:03:15,93122,3052,126
30,AoIIB-cn3Ds,[中文] CFO vs DCG | DFM vs MVK | LCP 2026 Split 2 Regular Season Week 3 Day 1,LoLEsportsTW ,Gaming,2026-04-18T14:23:58Z,05:32:29,80237,227,3
31,cfaybWG25D4,"T.O.P - ""완전미쳤어! (Studio54)"" MV",T.O.P,Music,2026-04-08T09:00:49Z,00:04:36,5949085,287759,17987
32,iyTmPKqeRew,我抽到隨機最強武器整場暴走！,小妞,Gaming,2026-04-18T09:01:04Z,00:12:21,42322,1523,39
33,5jwrhUaxGEY,台語歌曲(443.痴心淚)咱的誓言 換作痴心淚.當初的愛 如今佇佗位.歲月無情 青春嘛過去.為你堅持 愛恨攏相隨 #王哥Ai #原創歌曲 #閩南語流行歌曲 #台語歌曲 #音樂 #ai歌手,王哥Ai,Music,2026-04-14T22:00:07Z,00:04:20,26511,210,14
34,Rpdw_UUWgGc,我們重新挑戰Minecraft速通,放火 Louis,Comedy,2026-04-16T10:00:18Z,00:26:07,207664,8945,359
35,_TUkc1ZRUt8,你是我唯一的例外 (Acoustic Ver.),Lazy Whale Music - Topic,Music,2026-04-11T12:32:11Z,00:04:07,83395,954,17
36,a69BacjIK2I,Minecraft 珍珠丟出後狂瞬移，任何東西都能『放進熔爐燒』生存世界,阿斯asu,Gaming,2026-04-15T09:00:01Z,00:25:09,189221,3750,134
37,yt0YlCA7qNg,嫉得我,陳忻玥 - Topic,Music,2026-04-16T10:04:47Z,00:03:08,14698,300,10
38,9m6_bFfQuv4,一小時只打DL模式可以多少勝呢 [Rivals],水桶 Bucket,Gaming,2026-04-18T04:00:10Z,00:11:53,69272,2529,328
39,mdwILZ_5l2c,曾沛慈 Pets Tseng〈孤單心事Single〉 | 【音樂產房HIM & Her Production Room】Live Session,華研國際,Music,2026-04-14T04:00:54Z,00:04:45,135394,3197,99
40,ZCAwLMCv4y8,【Stanley】爆殺流奪魄汎汎姐打出巨大GAP！當前比賽最強套路又肉又痛！辛吉德絕活哥在我面前也是要被遛著跑！扛著毒也能射爛你！陸服環境與排隊機制問題？五塊十塊就能買到演員！？,Stanley 史丹利,Gaming,2026-04-17T09:30:20Z,00:10:05,104390,1527,68
41,-CiEMT01TFQ,"Sean Kingston, Justin Bieber - Eenie Meenie (Lyrics)",Mexi Music,People & Blogs,2026-04-14T21:22:09Z,00:03:21,582336,749,9
42,eR_NqvTBjnQ,FW VS DCG 誰能率先前進冠軍賽?,空巴嗨嗨0322,Gaming,2026-04-18T13:05:35Z,03:55:12,38695,264,5
43,SkwpMc6b7XM,Seasons of Us （原來愛） - Vank,Vank,Music,2026-04-09T16:12:21Z,00:03:38,47304,672,17
44,Ht4gGQfcc38,新系列‼️我將單挑KN戰隊所有成員⁉️ Ep1 #rivals #roblox #roblox中文圈 #競爭者,岩漿 Blaze,Gaming,2026-04-17T09:45:01Z,00:04:26,47421,1018,356
45,RRIrB7Z78Gs,張秀卿 - 憨癮頭 (官方完整版MV) HD,豪記唱片 HCM Music,Music,2026-04-17T02:00:32Z,00:04:15,23566,578,14
46,tBGOCO9izU8,😭 包你打到哭的魔王碎片、進二海前先搞心態！1~7塊精準位置！全獎勵代碼！ 🗡️水手寶石 | Sailor Piece Roblox,這位先生,Gaming,2026-04-19T00:55:04Z,00:05:13,27058,558,235
47,mwAeICcEQs0,他一定很愛你 - 阿杜 (Ado)『我應該在車底 不應該在車裡，看到你們有多甜蜜，這樣一來我也比較容易死心』【動態歌詞MV/Lyrics Video】,Pop Soul,People & Blogs,2026-04-09T09:01:08Z,00:03:31,49923,42,2
48,GLk0gyfd6Wk,"""  +１ "" 跳躍【 進化塔 】，只要一直跳就能進化 . . . ！？    🦗 😱 🦘",黑樂,Gaming,2026-04-18T03:00:29Z,00:14:29,36775,916,22
49,kPqmld3_lSs,BEEP BEEP / Hoshimatic Project (official),Suisei Channel,Entertainment,2026-04-17T12:00:06Z,00:03:29,454501,N/A,1602
50,d6B4R0FDE9w,這遊戲的世界觀有點過於黑暗和殘酷了〖遊戲不止〗（Replaced）,森纳映画,Gaming,2026-04-18T03:00:35Z,00:32:39,89698,3931,188
