Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
15,hHhop1rFp-Q,【Stanley】極致回血流AP趙信打野登場！兩件裝零損血單吃巴龍！一個打四個瘋狂回血誰扛得住？魔攻三件套續戰力直接拉滿！設計師教你玩遊戲！這遊戲不是設計師研發的套路都別想玩！,Stanley 史丹利,Gaming,2026-05-20T09:30:20Z,00:15:17,99005,1831,81
16,Jxgbfc89hNI,아이오아이 (I.O.I) - 갑자기 (Suddenly) MV,Stone Music Entertainment,Music,2026-05-19T09:00:32Z,00:03:30,1974366,154844,8035
17,DAvKXfFEBeo,【屍速列車】導演十年喪屍宇宙集大成【屍速禁區】終極預告 2026.5.22 全台戲院震撼上映,GaragePlay 車庫娛樂,Film & Animation,2026-05-19T09:08:30Z,00:00:39,37560,147,3
18,nWIEsgXZ_tc,鍵盤逃脫成為最快的男人！熱門療愈遊戲！【+1 Speed Keyboard Escape】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-05-19T10:14:12Z,00:15:34,135395,2213,172
19,GeLTLpaxGkA,理想混蛋 Bestards【總有一工 tsóng ū tsi̍t kang】Official Music Video,理想混蛋 Bestards,Music,2026-05-20T12:00:06Z,00:04:22,79987,2851,123
20,OtkwjqaRH8A,"我成為了有99,999km/s超速度的英雄！但！我可以比子彈更快嗎?!【Roblox SuperFLASH - 有感筆電】",有感筆電 Daptoper,Gaming,2026-05-18T12:29:04Z,00:12:37,174914,7264,468
21,XjrgISh9Qv0,想見你想見你想見你 (Miss You 3000) Covered by IVE LEESEO,IVE,Entertainment,2026-05-18T10:00:22Z,00:04:04,301065,33055,1986
22,yq9KbcDnEVw,Minecraft 無限蔓延！在只有『空中終界遺跡』世界生存超級恐怖資源又少,阿斯asu,Gaming,2026-05-20T09:01:06Z,00:17:01,84646,2725,71
23,Njag_7QSamk,你沒等我去的舊金山 (Acoustic),派偉俊 - Topic,Music,2026-05-14T16:17:02Z,00:03:58,100854,615,0
24,c2PekNF9vdI,【深海迷航２】海底全是怪物…我們４位YTer⭐受困第１天【直接被狩獵😂哭了】結果...隊友居然把我…！？(超氣😂😂😂)【Ｄａｙ１生存報告】,阿神,Gaming,2026-05-19T10:00:21Z,00:47:32,149884,10080,272
25,sj_ihME1l2E,"菲道尔 Firdhaus - 你好, 就足矣 (Official Music Video)",菲道尔 Firdhaus,Music,2026-05-20T12:00:06Z,00:05:36,75304,3170,211
26,uqOj6rbFyPM,【LCK】T1 vs KRX Willer警官鎖頭Peyz駕車逃逸! 多蘭捨命衝溫泉餵太子吃Penta! BO3全場精華 | 2026 LCK,Cielo-聯盟精華,Gaming,2026-05-20T11:11:44Z,00:42:10,53370,428,53
27,pB3W-k0kQ8U,TAEYANG - ‘LIVE FAST DIE SLOW’ M/V,THEBLACKLABEL,Music,2026-05-18T09:00:06Z,00:03:27,3766375,N/A,5016
28,-W7MgYK6i0A,利用各種BUG來惡搞師傅SlingshotBwai ! 😂 我成功驚喜到他了!  Ft @SlingshotBwai中文頻道 / 競爭者【HacqR 游戲頻道】,HacqR 游戏频道,Gaming,2026-05-18T10:11:49Z,00:11:09,123834,2280,243
29,1gMfIl-zhhE,【MV首播】葉諾帆 vs 陳淑萍 - 愛你袂孤單 (官方完整版MV) HD【三立『 戲說台灣』片尾曲】,豪記唱片 HCM Music,Music,2026-05-19T02:00:06Z,00:04:07,40727,1095,62
30,dBokYIGNn4E,我們蓋出97%人做不到的建築！,小妞,Gaming,2026-05-20T09:00:40Z,00:12:29,40686,1936,313
31,K2xgiais0U4,派偉俊 Patrick Brasca & 陳華 Hua Chen - 你沒等我去的舊金山（Acoustic）,派偉俊 Patrick Brasca,Music,2026-05-15T12:00:06Z,00:03:58,194036,3801,89
32,uefVRKuU3HU,【天堂經典版_火神服】驚天地泣鬼神!!!超狂520快樂!!當場三響炮+8 +9日本 +10武刀!!歐洲哲沒有極限  #夜市 #生活 #旅遊 #天堂 #Lineage #火神伺服器 #千萬課長 #리니지,哲哲爸,Gaming,2026-05-20T14:12:00Z,03:23:49,57647,1297,67
33,7QGRDC7ngpE,ZEROBASEONE (제로베이스원) 'TOP 5' MV,ZEROBASEONE,Entertainment,2026-05-17T15:00:00Z,00:02:32,16203331,148269,18546
34,jh0tYcHn2_s,【館長直播完整版】2026/05/20/週三 520兩周年欺騙大會~ 賴無恥先生 民進黨就是詐騙集團,館長惡名昭彰,Gaming,2026-05-20T16:07:21Z,04:09:17,96392,4523,280
35,zkMIgrqjjho,💔 藍沐《我終於不等你了》不是不愛了，是我真的等怕了｜#動態歌詞 #深夜歌單 #2026最新虐心心碎情歌,蓝沐 Blue Mu,Music,2026-05-13T05:56:58Z,00:05:43,87254,415,70
36,n8Wy_MpLBUk,傳說對決 |這就是米卡莎本人嗎...?地形跳用到淋漓盡致逆風局也不怕!| Sirenia 海牛 |星葵 @tingting1649 ,Sirenia海牛,Gaming,2026-05-19T10:22:23Z,00:10:53,79629,1404,83
37,XdLH6Krhr7o,每天情人節,PIZZALI - Topic,Music,2026-05-19T10:04:25Z,00:03:10,17863,377,5
38,b1LcxzseleA,超頂法師 火龍盔甲【宏老闆搞事情】天堂經典服｜宏老闆出場,宏老闆搞事情,Gaming,2026-05-20T15:44:56Z,03:07:28,42350,599,19
39,SQjRdv-gSts,星夜的離別+離情,Kai Xyelune - Topic,Music,2026-05-13T11:02:47Z,00:07:31,185019,605,0
40,2q8cmBhROCI,老头小了！Faker把多少人看懵了？冰鸟发条纯在表演，这真是越打越有劲了,呆梦demo官方频道,Gaming,2026-05-20T22:00:01Z,00:10:09,55825,904,69
41,cLJ9EBzi1Nw,Knew Better Part Two,Ariana Grande - Topic,Music,2026-05-20T14:03:43Z,00:02:45,532266,41834,1799
42,keRoOdWsNAE,尼克星｜觀眾狂抖內1690找我單挑…竟然是全服永恆第一?｜傳說對決｜,尼克星拳擊,Gaming,2026-05-19T09:00:58Z,00:12:46,92164,1196,150
43,R5By6ms2a3Y,Suddenly,I.O.I - Topic,Music,2026-05-19T09:00:25Z,00:03:15,530170,8940,0
44,aOyyCXvniD0,合作災厄級3成就，脈流場景技，打完領全齊！愛蜜莉雅/厄卡倫/潛解光魯迪烏斯/阿賴耶識通關，龍神奧爾斯帝德 讓眾生恐懼的詛咒（神魔之塔xRe0x膽大黨x無職轉生）3魔族/隊長戰友相同/5屬性,堯Live,Gaming,2026-05-19T15:43:53Z,00:24:08,40186,622,166
45,iTJSbJtS8MU,aespa 에스파 'WDA (Whole Different Animal) (Feat. G-DRAGON)' MV,SMTOWN,Music,2026-05-11T09:00:56Z,00:03:09,14949533,502234,32521
46,pxOc6gZwbsw,我要成為特級刺客！但要先通過組織考核！？【 Rivals 競爭者 】,RD 阿東,Gaming,2026-05-20T10:00:10Z,00:09:26,64920,1970,213
47,Qr7EkP0jAIg,林俊杰 - 她说『今后不再怕天明 我想只是害怕清醒』【歌词Lyrics】,Evening Breeze,People & Blogs,2026-05-12T09:00:39Z,00:05:21,67501,46,0
48,MaxVnCdqznI,【阿航】Forza Horizon 6 第一天就爆改寬體Supra ! 全套HKS改起來 ! | 極限競速：地平線 6,RHung阿航,Gaming,2026-05-19T09:30:18Z,00:10:24,65440,1075,102
49,_xugPJxmEGE,icyball 冰球樂團 - 說愛我吧 (Official Video),icyball 冰球樂團,Music,2026-05-16T12:00:27Z,00:04:38,162514,3074,95
50,PUU8foJzLkc,尼行不行!? 與猴子隊友一言不合就開戰! 星耀排位賽結果會如何?｜傳說對決｜尼克星直播精華剪輯｜,寶寶W尼克星,Gaming,2026-05-20T09:00:17Z,00:12:53,42398,482,109
