Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
20,b7BgovJ4qZ8,五人全拉满！T1战胜GEN把多少人看懵了？Faker与Oner绝境出击，这比赛看得人热血沸腾,呆梦demo官方频道,Gaming,2026-05-16T22:57:23Z,00:19:14,145261,2608,277
21,pB3W-k0kQ8U,TAEYANG - ‘LIVE FAST DIE SLOW’ M/V,THEBLACKLABEL,Music,2026-05-18T09:00:06Z,00:03:27,777266,N/A,3724
22,stpKTAV_uKQ,【Stanley】邪門AD奪魄大招冷卻流卡瑪上路！瘋狂加速A人直接把對手點歪！遇到自家下路被打成0/6/0能否扛住？大師藍寶慘被折磨成可憐機器貓！獵魔努箭加速上去A必爆三下跟鬼一樣！,Stanley 史丹利,Gaming,2026-05-18T09:30:20Z,00:10:52,80740,1463,59
23,AGfPb9GOgyw,诺言,Ye Lanqing - Topic,Music,2026-05-13T04:08:47Z,00:09:54,26189,91,0
24,3vnjCs1He60,【館長直播完整版】2026/05/018/週一 @__@權力遊戲~  民進黨雙神主牌殞落 快樂表民調 大家一起瞧瞧,館長惡名昭彰,Gaming,2026-05-18T16:23:39Z,04:16:55,98945,4707,282
25,ZAsxW7bkK-A,WDA (Whole Different Animal) (feat. G-DRAGON),aespa - Topic,Music,2026-05-11T09:00:46Z,00:02:54,4187851,54402,1458
26,RVXdODNQhHs,傳說對決 |一波爆滑帥完隊友直呼打職業?結果還是爛尾命🥵| Sirenia 海牛 |弗洛倫,Sirenia海牛,Gaming,2026-05-18T10:20:20Z,00:09:34,43245,770,51
27,kJFf9WQLyik,林俊杰 - 爱笑的眼睛『再见爱情我一定让自己 让自己坚定；再见到你我一定让自己 假装很坚定』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-05-11T09:01:04Z,00:04:14,82745,55,1
28,Ws1bM_MdjUE,2026 傳說女神盃 準決暨冠軍賽－ 2026/05/16《Garena 傳說對決》,Garena 傳說對決,Gaming,2026-05-16T10:26:59Z,08:24:32,158492,769,104
29,_xugPJxmEGE,icyball 冰球樂團 - 說愛我吧 (Official Video),icyball 冰球樂團,Music,2026-05-16T12:00:27Z,00:04:38,76860,2590,88
30,WBZHj01_4ao,【DE JuN】一段永生難忘的夜班經驗。Gas Station Case,DE JuN,Gaming,2026-05-16T06:07:31Z,00:15:09,107345,3376,106
31,zkMIgrqjjho,💔 藍沐《我終於不等你了》不是不愛了，是我真的等怕了｜#動態歌詞 #深夜歌單 #2026最新虐心心碎情歌,蓝沐 Blue Mu,Music,2026-05-13T05:56:58Z,00:05:43,30848,215,40
32,EzanAEs6voc,我送顏色躲貓貓活到最後玩家1000元！,小妞,Gaming,2026-05-16T09:00:17Z,00:26:35,60624,2620,121
33,Qr7EkP0jAIg,林俊杰 - 她说『今后不再怕天明 我想只是害怕清醒』【歌词Lyrics】,Evening Breeze,People & Blogs,2026-05-12T09:00:39Z,00:05:21,26831,20,0
34,FShy5RnQUKg,海洋中更有壓迫力的巨物利維坦出現了〖Subnautica2：異星水域〗,森纳映画,Gaming,2026-05-16T09:00:09Z,00:19:29,132811,4198,154
35,YpDCro6YOqw,"WOULD YOU (feat. TARZZAN, WOOCHAN)",TAEYANG - Topic,Music,2026-05-18T09:02:40Z,00:03:16,98818,4381,336
36,3JFQzArd0OA,[中文] DFM vs TSW | GAM vs CFO | LCP 2026 Split 2 Regular Season Week 7 Day 2,LoLEsportsTW ,Gaming,2026-05-17T15:16:03Z,06:37:55,88887,294,5
37,uzVdsZbYibQ,周深 ZHOU SHEN ╳ MAYDAY 五月天 [ 如煙 Like Smoke ] 5525+2版 Official Stage Video,相信音樂BinMusic,Music,2026-05-10T13:25:16Z,00:05:42,1977626,12690,1058
38,8L5zAkqVq3Y,【Blox Fruits】四海要來了嗎！磁鐵果實預定！整理所有更新洩露 【Roblox 海賊王】【機械方塊】,R子,Gaming,2026-05-17T10:23:36Z,00:09:38,104262,2624,197
39,UwE7rPsmTks,玻璃,Eddie Chen - Topic,Music,2026-04-30T15:23:21Z,00:03:14,59154,771,0
40,Ng2yHhPLDjg,Minecraft 座標一千多萬，11年前地形Bug『Farlands邊境』弄到新版本中生存挑戰直到通關,阿斯asu,Gaming,2026-05-15T09:00:29Z,00:18:34,134176,3796,171
41,nCElUD0jvgo,CORTIS (코르티스) 'ACAI' Official MV,HYBE LABELS,Music,2026-05-11T11:58:06Z,00:03:11,4820847,464935,19918
42,h5N2LBdXn_w,知名Hololive VTuber【Ouro Kronii】因五年前的一句雙關語莫名被炎上！中之人甚至因此失去遊戲的配音工作？結果遊戲一夜間被玩家灌負評！,GamerSecret 玩家機密,Gaming,2026-05-18T11:00:57Z,00:12:19,59351,1918,462
43,_0_NnIoKsts,鄭馥儀〈不是朋友的朋友 The Unfriend Zone〉Official Music Video,鄭馥儀,Music,2026-05-15T10:00:53Z,00:04:11,36346,962,70
44,AvpwHa8cYWA,【LOL復盤】T1 VS GENG Game2 2026 LCK第二賽段|PEYZ正式融入T1體系 爆射九萬輸出一戰證明身價!,室友Cyo,Gaming,2026-05-17T10:00:11Z,00:23:40,60218,724,76
45,HTTQVgGc1sY,And Now,JINYOUNG - Topic,Music,2026-05-13T09:02:23Z,00:01:08,333917,2024,73
46,wNMsikOZe88,GEN vs T1 Oner神搶巴龍！Peyz九萬輸出！50分鐘史詩級大戰超級精彩！丨Game2丨2026 LCK Round 2,NLF賽事精華,Gaming,2026-05-16T10:14:37Z,00:17:31,85490,557,46
47,YyDaZt-LlVs,阿跨面+寶寶熊=饒舌霹靂雙人組 - 嘻哈不會死 Feat.阿布絲·塔娜比瑪（Official MV ),少年家,People & Blogs,2026-05-17T11:00:54Z,00:04:24,27914,1418,151
48,cxHhpMFdgNY,PRX 最瘋打法拿下冠軍！smth 狂扁 Primmie 打到手在抖！神秘三角洲打成他們的遊樂場！｜特戰比賽｜VCT 太平洋｜PRX vs FS,藍色松鼠 BlueSquirrel,Gaming,2026-05-17T13:20:14Z,00:26:04,75603,747,79
49,laOwIwY_dWg,かぐや (cv. 夏吉ゆうこ) & 月見ヤチヨ (cv. 早見沙織) - ワールドイズマイン CPK! Remix / THE FIRST TAKE,THE FIRST TAKE,Music,2026-05-13T13:00:07Z,00:04:57,1649201,107779,2765
50,-ImM-e0l750,小兵机制更改为了啥？TES想进MSI，Chovy心累C不动，Taeyoon证明之战复仇NS【赛事周刊】,LOL丶诺诺,Gaming,2026-05-17T06:09:42Z,00:19:07,69192,532,168
