Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
12,a7ziV-RjqBo,Jay Chou 周杰倫【Who Cares 誰稀罕】Official Music Video,周杰倫 Jay Chou,Music,2026-04-24T04:00:01Z,00:04:23,2391132,13713,1395
13,5qyUl00nxbU,我在ROBLOX裡對腦腐迷因惡作劇...結果！？,Yuan2020,Gaming,2026-04-26T01:00:10Z,00:08:01,254282,6482,142
14,MiO16KlMPaU,"TWS (투어스) '널 따라가 (You, You)' Official MV",HYBE LABELS,Music,2026-04-27T08:58:06Z,00:02:54,2048884,79227,6573
15,If4m0DHjZE0,【館長直播完整版】2026/04/29/週三 MIT已死 文化部補助 館長司法迫害開庭 支持武統危害社會大眾,館長惡名昭彰,Gaming,2026-04-29T17:36:51Z,03:49:43,82193,4140,241
16,j7Z4fo1-tRU,胡沫 - 嘉賓『我放下所有回憶 來成全你的愛情 卻始終不願相信 這是命』【動態歌詞MV/Lyrics】,Nightfall Tunes,People & Blogs,2026-04-23T09:00:56Z,00:05:34,174951,81,2
17,pjA88fR0dHg,與全服永恆榜上強者教主Jiaozu首次雙排! 質疑教主的傳說實力! 看他是不是找代打....｜傳說對決｜尼克星直播精華剪輯｜,寶寶W尼克星,Gaming,2026-04-29T09:00:00Z,00:15:50,50424,778,143
18,cR81G_JNs_E,陳勢安 Andrew Tan - 我墜落你自由 Falling For Your Freedom Official MV,陳勢安 Andrew Tan,Music,2026-04-28T12:01:10Z,00:03:48,149444,1528,58
19,FCY6IweUwrg,【異環】公測必看開荒懶人包💥▸怕走歪路？看這支！新手常見踩坑點？體力/活力怎麼用？快速衝等/賺錢秘技？買車還是買房優先？14張S級弧盤白嫖點位全公開！ ▹璐洛洛◃,璐洛洛 Ruroro【人造人Vtuber】,Gaming,2026-04-29T13:30:06Z,00:19:57,59078,1708,175
20,iWeRglrNu6E,tuki. 『零-zero-』Official Music Video,tuki.(17),Music,2026-04-27T12:00:06Z,00:04:23,346083,23107,1064
21,PO_HaJhb4e8,【Stanley】當頂級汎汎姐遇到斷線流蓋倫？一等就跑到我塔後送頭什麼意思！？蓋倫出孤兒戰斧無腦拆塔？該不會自以為自己是史丹利瘋狂BD吧？？淺談當前陸服遊戲環境。這就是一款比哪邊鼾鵝多的遊戲嗎..？,Stanley 史丹利,Gaming,2026-04-29T09:30:11Z,00:11:34,70897,1415,52
22,kJ56IFIF95E,YESUNG 예성 '咲き誇る時を待つのは／Sakihokoru Toki o Matsu no wa' MV,SMTOWN,Music,2026-04-23T15:00:18Z,00:04:16,347976,14674,2161
23,gQc6mMuEK9g,這是我認為最值得收的造型！遇到疑似4LC高手還被邀組隊！？？【Rivals 競爭者】,RD 阿東,Gaming,2026-04-29T10:00:52Z,00:09:43,55720,1670,215
24,5hP5bLk-Xcc,All the Possibilities,TWS - Topic,Music,2026-04-27T09:00:10Z,00:02:50,425816,11176,373
25,o_DCncIvXFY,傳說對決 |有趣的人們都在這裡!超狂巔峰人開局狂噴停不下來完全發瘋?| Sirenia 海牛 |蘇,Sirenia海牛,Gaming,2026-04-28T10:54:50Z,00:09:49,63155,1406,240
26,p4ahGSFTY-c,aespa 에스파 'LEMONADE' Complæxity Trailer,aespa,Music,2026-04-26T15:00:07Z,00:02:41,1959413,154556,7374
27,qbp2AiVvI2g,【DE JuN】杆神歸位！這到底是打球還是打人？高爾夫大亂鬥,DE JuN,Entertainment,2026-04-26T10:18:11Z,00:45:14,154231,3017,94
28,7WuO_XaXsCY,CELEBRATION,LE SSERAFIM - Topic,Music,2026-04-24T04:02:43Z,00:02:33,1893214,47065,1025
29,_j2ssDlpszY,NS vs T1 LCK時隔819天再現寇格魔陣容！Peyz對位領先7K經濟噴爆農心！丨Game2丨2026 LCK Round 1,NLF賽事精華,Gaming,2026-04-29T09:45:12Z,00:11:29,30089,179,6
30,WSDSWdIt3jY,Side Quest King (KISAI remix) feat. 初音ミク【崩壊：スターレイル 3周年テーマソング】,Hatsune Miku,Music,2026-04-26T03:00:37Z,00:02:25,1190966,103351,2353
31,xUVMBZXOHCc,【荒野亂鬥】達米安慘遭削弱 平衡性調整來了 / 我的英雄學院造型可以買了,PowerTech淮特,Gaming,2026-04-28T11:56:34Z,00:11:49,78527,985,127
32,7112WTKl45Y,CORTIS (코르티스) 'REDRED' MV (Original Ver.),CORTIS,Entertainment,2026-04-29T11:30:00Z,00:02:45,446296,96518,3934
33,GGQ068dzuuA,踢走幸運方塊以獲得腦腐！最新熱門腦紅遊戲 ！【Kick a Lucky Block】【機械方塊】,R子_第2頻道,Gaming,2026-04-28T11:21:15Z,00:15:03,72272,1106,81
34,A8d2Gx91zwk,QWER 'CEREMONY' Official MV,QWER,Music,2026-04-27T09:00:06Z,00:04:06,1848801,36869,3116
35,oux3kI6xBO8,(FW NaiLiu) 4/29 打第二隻永恆 過敏先不照臉 剩三天冠軍賽拉阿阿,FW NaiLiu,Gaming,2026-04-29T17:56:57Z,03:40:49,49258,322,2
36,pxVAF-OMXkg,영주 李瑩珠 EVE《想念的時差》Official Music Video,영주 瑩珠,Travel & Events,2026-04-26T12:00:06Z,00:03:45,98144,7891,716
37,JNc4bJjNYy4,歐提斯的大招怎麼可以射在豬豬🐷上啊！排位賽打到關鍵局..結果平板沒電直接關機！葛蕾特的吊飾有夠強，現在的版本...😞【荒野亂鬥】,盛主播,Gaming,2026-04-28T09:12:38Z,00:16:09,63283,1145,42
38,OHAjc-ayhus,ヨルシカ - あぶく（OFFICIAL VIDEO）,ヨルシカ / n-buna Official,Music,2026-04-24T09:00:36Z,00:03:55,3500461,183102,6000
39,JfozPo2L7xQ,My Hero Academia and Brawl Stars!,Brawl Stars,Gaming,2026-04-28T08:01:45Z,00:02:31,6654182,275101,12779
40,kxa11rqAu1g,이채연 (LEE CHAEYEON) ‘No Tears On The Dancefloor’ MV,LEE CHAEYEON,Entertainment,2026-04-28T09:00:37Z,00:02:47,838699,36912,2150
41,B-G8aDpPm2o,【LCK】NS vs T1 火影老鬼對位單殺小學弟! Lehends預判閃鉤抓住Oner! BO3全場精華 | 2026 LCK,Cielo-聯盟精華,Gaming,2026-04-29T10:23:32Z,00:26:18,24721,205,17
42,Wv6obGFVVIc,🎵 《誰來愛我》《街燈下》｜AI時代的孤單提問（致敬 李茂山 經典作品）Who Will Love Me｜當真心遇見AI的時代—感冉力翻唱,音符之光,People & Blogs,2026-04-21T22:00:39Z,00:07:22,122214,714,22
43,XGjNQ6DhXK0,我要找出2位玩家變身的方塊！,小妞,Gaming,2026-04-29T09:00:46Z,00:12:21,27570,1599,46
44,NhjuKGFloIA,【MV首播】陳思安 vs 七郎 - 七里響仔 (官方完整版MV) HD,豪記唱片 HCM Music,Music,2026-04-29T02:00:18Z,00:05:16,14688,444,47
45,Zqzq9j6QNOs,Minecraft 紓壓！合力把地獄的巨大圓形岩漿海全部抽乾為止【方塊boy】,方塊boy,Gaming,2026-04-24T10:00:06Z,00:37:47,260829,10569,288
46,RgNprIjXcZQ,洪榮宏Feat.黃妃《大家來唱歌》官方MV(三立八點檔百味人生片頭曲),華特音樂,Music,2026-04-29T04:00:06Z,00:03:47,10857,314,0
47,cm4TF1OE4JM,【Roblox】當KN團長去考自己的團👿【競爭者Rivals】,死神君,Gaming,2026-04-26T10:01:00Z,00:10:22,108561,2426,289
48,u59hHbJ-uuQ,PPLIN x Aioz - 一線兩點 (Official Music Video),PPlin 林芃逸,Music,2026-04-24T11:00:06Z,00:02:44,56309,1599,93
49,3mqOrrO9oFU,T1 vs NS 真回來了？Peyz究極大核克格莫開噴！Oner夢魘狂飛下路節奏拉滿！Game 2 | 2026 LCK常規賽第一輪,呆梦demo官方频道,Gaming,2026-04-29T10:32:19Z,00:11:14,25843,205,34
50,RLpax3nfv8A,心經 | 空，不是什麼都沒有,AI巷仔內 - Topic,Music,2026-04-23T00:36:51Z,00:05:07,94608,1158,0
