Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
31,xosogPGJuPQ,Forza Horizon 6 地平線6 真的懂日本嗎？秋名山、首都高玩車聖地超還原？物理提升擠牙膏？萬年車模大重製？職業車手 實景比對 深度解析！地平線6：賽車遊戲新境界 Feat. Xbox,漫遊者WandereR,Gaming,2026-05-25T12:45:06Z,00:40:09,72297,4403,713
32,Ubb92CHsVvk,一夜一夜一夜｜R&B 完整版本｜Night after night,凯文-Kevin - Topic,Music,2026-05-21T05:42:51Z,00:04:04,26737,132,0
33,LRtBJgMEFCM,這女玩家爆料了機長黃瓜的瓜 （超級勁爆）/ Roblox 競爭者 【HacqR游戲頻道】,HacqR 黑客,Gaming,2026-05-23T12:28:55Z,00:19:00,181468,5876,3057
34,34aRUbdz8LI,驿动的心,FM Station - Topic,Music,2026-05-21T10:02:36Z,00:04:02,41423,183,0
35,frBuL4o2YDg,在史萊姆RNG當盤子！一口氣直達最後一區！【Slime RNG】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-05-25T10:50:18Z,00:15:57,106425,1944,151
36,IufpX0FpH5c,can’t be blue “can’t love” (Feat. HAN (Stray Kids)) M/V,can't be blue 캔트비블루,Music,2026-05-26T03:00:09Z,00:03:29,615536,99668,5056
37,fYrbQBYeXnM,一場排位賽，但是我們打滿了10分鐘【荒野亂鬥】,盛主播,Gaming,2026-05-25T10:25:00Z,00:10:26,91418,1899,89
38,GeLTLpaxGkA,理想混蛋 Bestards【總有一工 tsóng ū tsi̍t kang】Official Music Video,理想混蛋 Bestards,Music,2026-05-20T12:00:06Z,00:04:22,890537,6550,202
39,4iKnoV_pQgU,【有感筆電】Roblox版的貓咪大戰爭！放可愛的noob菜鳥士兵去打城堡！ 我花多少R幣，可以抽到超稀有的角色??【戰鬥磚塊 The Battle Bricks】,有感筆電 Daptoper,Gaming,2026-05-22T11:30:30Z,00:20:07,349735,10030,1076
40,trlOTS4nKO4,IVE 아이브 'LUCID DREAM' MV,Sony Music (Japan),Music,2026-05-25T15:01:05Z,00:03:41,524250,42478,1760
41,HPgqOfAbXxo,Minecraft 每走一步...地板都會消失【草地變＝沙子】😱？我們被【暗網怪物】盯上了😨！最後根本沒地方逃XDD！（生存率０.１％）,阿神,Gaming,2026-05-26T10:00:25Z,00:46:21,64629,2802,95
42,hszNEQ6Bh4g,世界はひとりじゃなかった,Maki Ootsuki - Topic,Music,2026-05-24T10:04:34Z,00:04:23,123638,7590,0
43,EY6-RpIuqmc,APL 2026 外卡賽D4－2026/05/24《Garena傳說對決》,Garena 傳說對決,Gaming,2026-05-24T15:43:56Z,07:44:05,171390,581,38
44,qLMm2NLXP0Q,我爱他,于冬然 - Topic,Music,2026-05-19T18:02:40Z,00:04:14,78146,234,2
45,Tsvqc9KuxNY,我的世界：黑客入侵了我的服务器，于是我整蛊了他 #我的世界 #minecraft,阿柴MC,Gaming,2026-05-26T08:45:34Z,00:08:52,30277,515,22
46,1IzZezTfwE0,XLOV 엑스러브 'SERVE' MV,XLOV,Entertainment,2026-05-27T09:00:15Z,00:03:23,465137,100876,7171
47,cbmuYsrV_i8,【傳說對決】本帳從永恆掉到鑽石 其實已經退遊一年！為何不再打排位賽…接下來我要做出重大決定 實況主盃我該參加嗎？【小珉】,MING小珉 中路教科書,Gaming,2026-05-26T10:09:21Z,00:09:37,49320,962,184
48,CiMX7UYFTBs,多情牛奶糖 - '如果當時這麼做就好了 If Only Then'  Official Music Video,多情牛奶糖Duoqing,People & Blogs,2026-05-23T14:44:12Z,00:05:34,28392,589,38
49,vI5PDw9xieU,"ROBLOX但是，我每走一步都會 "" -1 "" 公分，最後我居然變成迷你小矮人  . . .   😂 🤩！！【Roblox 機器磚塊】",黑樂,Gaming,2026-05-27T10:36:13Z,00:11:02,20339,613,23
50,1jKnI_ib8c8,ITZY “Motto” M/V,JYP Entertainment,Music,2026-05-18T09:00:00Z,00:03:19,9201743,309741,31146
