Comment_Author,Comment_Text,Comment_Date,Like_Count
@guiroliang3801,帅啦,2026-05-07T02:58:38Z,2
@primeminister_zhuge.kongming,這不是我認識的人龍工作室,2026-05-07T04:12:32Z,54
@胡浮爾,大塚明夫!!!,2026-05-07T04:08:21Z,15
@ungmausheng,那首歌，配上那个游戏画面，被感动到了。,2026-05-07T10:55:36Z,0
@twhet38,這預告片各方面都太強了,2026-05-08T04:51:12Z,10
@黑騎士-n9d,怎麼狗哥也在遊戲裡🤣,2026-05-07T04:44:13Z,5
@debayang6479,歌好聽,2026-05-07T09:02:59Z,1
@GILOSON,會有年輕的古牧老伯嗎,2026-05-07T09:16:31Z,2
@御小律,對這個年代背景設定很感興趣，現代背景感覺有點審美疲勞了,2026-05-10T02:55:45Z,1
@Henry1018_kami,超帥,2026-05-07T12:44:32Z,0
@HONGLIM-,竟然有穗志萌香😍,2026-05-07T06:38:39Z,1
@maintaric393,Ado 😮,2026-05-07T12:48:54Z,2
@KENNY10281,ADO 🎉,2026-05-07T00:31:45Z,16
@frankuiox,有料,2026-05-07T15:32:59Z,0
@y-ray4430,nice,2026-05-07T22:46:44Z,0
@AGESSR,好久沒那麼想預購SEGA的遊戲了，希望這次能超出我的期待！,2026-05-11T11:45:40Z,0
@kunsanghao,"Goose bump, stranger than heaven",2026-05-08T15:12:43Z,0
@XFire2100,要是刺客教條的日本篇章長這樣就好了QQ,2026-05-07T02:50:09Z,53
@dotPeterYeh,快點釋出音源,2026-05-07T14:24:26Z,1
@patrickhsu0824,最後煙火到結束那part超神,2026-05-13T04:22:16Z,0
@堂本翼,感覺之後的走向像第一集一樣最後兩個主角互相撕殺,2026-05-07T05:13:50Z,2
@shengwei1805,Ado❤,2026-05-07T07:08:09Z,2
@許家瑋-k6b,"1:20
等一下~~~好像台語
價西JAPAN!!!!",2026-05-07T06:43:41Z,3
@liu-z3r,怎麼可以那麼好聽,2026-05-08T05:06:17Z,0
@nybirdbonezaurus0vvv0,欸？所以我剛剛是不是看了一部音樂MV/電影預告,2026-05-07T14:54:00Z,1
@GuynameAsh,买定了，为了ado，游戏看了也很好玩,2026-05-08T12:02:38Z,5
@weithedrawer,我可以為了音樂把這支預告片放進歌單,2026-05-08T04:20:02Z,0
@Garycolo,大人中之龍前傳,2026-05-07T13:15:09Z,1
@柴柴MK2,希望各年代的故事可以都很長,2026-05-07T04:12:14Z,8
@Ahoy-我ら吾朗美海賊団,狗爺出場BGM只能是那首了吧....,2026-05-07T11:07:16Z,1
@randy79320,"這首歌越聽眼睛越紅
各位有什麼頭緒",2026-05-08T15:43:06Z,2
@overseassisterruhaku373,4:43 自分用,2026-05-09T14:06:07Z,1
@hkmomo-111,陣容太夢幻了,2026-05-07T13:41:09Z,0
@吉娃娃教授加博士先生,這真的是人龍工作室嗎？原來是在做一波大的，難怪極3那個鳥樣,2026-05-07T07:08:41Z,17
@roxkstarrr,DADADADADA,2026-05-07T02:21:48Z,4
@roleplaymaniac2234,Hot damn! That’s snoop dogg😮😮😮😮,2026-05-07T06:34:43Z,2
@maxhui,"東城真~

有rdr2 同 gangster of new york 嘅feel",2026-05-07T09:10:27Z,0
@scar1736,Ado那位角色直覺令人聯想到鄧麗君,2026-05-07T03:18:24Z,100
@神行,4:42 那角色神情怎那麼像三立八點檔常駐演員 江國賓啊😂,2026-05-10T04:59:48Z,1
@KWorldSocial,演员声优阵容不错有snoop dogs和Ado 配音AI 角色设计，就冲着角色首发不玩也很满足了。主题曲等待单独出完整版因为在这里听不到歌曲,2026-05-07T10:34:20Z,0
@lawerywangw1676,我只覺得很可惜 希望故事不是一代結束 希望能分三代 感覺超讚,2026-05-09T19:57:06Z,0
@林世峰-k6w,竟然有ADO！,2026-05-07T02:43:39Z,7
@Sjhdjdejkd,Ado❤❤❤❤,2026-05-09T00:31:41Z,0
@KOJI郎,"wow~Ado,Snoop Dog還有....張菲!!",2026-05-07T11:28:05Z,0
@accel1231,没想到Dean也会参与游戏制作！！声音依然辣么性感,2026-05-08T04:13:40Z,0
@240C蔡耀慶,好久沒有除了GTA這麼讓我期待的遊戲了 快出！！,2026-05-07T04:58:57Z,1
@cnobodybutfromcanton,想起最近大热的 地狱占星师,2026-05-07T11:14:23Z,1
@Larxeneliu,黑道打架就是要動作才爽阿！不是回合制必買...,2026-05-12T03:16:02Z,1
@shan33612,"整體質感、打擊感都比人中之龍要好
非常期待",2026-05-07T10:49:05Z,0
@saito-mt7ym,容身之所，都好首尾呼應...,2026-05-07T13:11:01Z,0
@YiLungFPS,期待值直接拉到破表,2026-05-08T03:33:08Z,1
@Jingho97,Ado！！！！！！！！！！！！！！,2026-05-07T04:30:58Z,6
@batonico-s2o,從來都沒想過那個男人很有可能不是一個人?,2026-05-07T01:32:24Z,5
@hung-chunhuang8489,期待,2026-05-07T04:16:51Z,0
@jest_stickman,襪賽 超級有吸引力 不得不說,2026-05-07T11:02:59Z,0
@ZhengdaLI-u5o,your trailer？good1,2026-05-07T09:29:50Z,0
@ton-ss1qn,裡面會有小遊戲要跟狗狗比賽卷煙草？,2026-05-08T05:34:45Z,1
@抹茶Jerry,有Ado就給讚🎉,2026-05-07T03:25:43Z,7
