Comment_Author,Comment_Text,Comment_Date,Like_Count
@눈밤탱,"아 처음에 차례로 화면으로 걸어들어와 4명 될 때 ㅋㅋㅋㅋ 진짜 기분 이상하다...
진짜 실력도 미모도 그대로네요. 다시 모여줘서 감사합니다. 
뮤비도 정제 되고 세련되서 즐겁게 봤어요",2026-06-05T14:44:42Z,29
@karensnc,"Dear MAMAMOO,

I just wanted to tell you how happy I am to see you together again.

There are many amazing girl groups in K-pop, but for me, there has always been only one: MAMAMOO. Your voices, your talent, your confidence, your humor, and the way each of you shines while still creating something even more beautiful together have made me a fan for years.

Listening to your new song felt like meeting old friends again. It reminded me why your music has always had a special place in my heart. You don’t just sing—you tell stories, express emotions, and inspire people to be themselves.

Thank you for never losing your unique color and for continuing to share your art with the world. No matter how much time passes, there are fans like me who will always be here, cheering for every comeback, every stage, and every new chapter.

I hope you know that your music reaches people far beyond Korea. Here in Brazil, there is someone smiling because MAMAMOO is back.

I’m rooting for you today and always.

With love,
A Brazilian MooMoo ❤️",2026-06-06T22:47:53Z,20
@robertstewart3325,They just directly sing to your emotional core don't they? I feel so vulnerable listening to them together cause you just get struck by one voice after the next to your center.,2026-06-04T09:09:42Z,469
@LorenaB.Robles,"The fact that we reached more than 7M makes me so happy. Moomoos, let's keep supporting our queens and also voting to give them a win!!! Let's go 4ward all together 🥺🌷🌻🪻🌹💙💙💙💙",2026-06-08T21:06:11Z,8
@cleeks5549,"Holy shit vocals and what a great song. 
You know, I've seen people say that Kpop companies need to create more groups like Mamamoo. But I think that sells them short in a big way - you can't just ""create"" a group like this, they are a once in a lifetime thing.",2026-06-04T12:24:32Z,40
@boglarkapaksa5076,"this song is perfect, I missed the girls harmonizing, and the whole mv is soo beautiful!",2026-06-04T09:09:56Z,653
@michaelcardiel6458,"I bought the tickets with my boyfie!!! First time seeing a Korean Concert in the USA. I support you my ladies, my 4 flowers!!!! 🌸🌸🌸🌸 much awaited comeback! The OG’s of Kpop 🧚🏼‍♀️🧚🏼‍♀️🧚🏼‍♀️🧚🏼‍♀️",2026-06-05T17:54:10Z,18
@Elena_moomoo,"Amo que las vistas sean orgánicas y constantes, nada de vistas infladas y con anuncios, simplemente gente que vuelve a escuchar esta bella canción  ❤",2026-06-09T18:43:31Z,12
@hsinhuang8751,"My life needs Mamamoo.
I feel like a part of my heart has been filled.
I miss Mamamoo  so much.",2026-06-07T15:01:01Z,150
@shurushk,"A return that made me cry - these are exactly the words I wanted to hear from MAMAMOO. It's that same sound, those same instruments, and those same vocals... I will never stop loving them, and this song shows just how important they are to me ❤😢❤",2026-06-04T09:13:46Z,112
@ds2020happytimes,mamamoos vocals are absolutely incredible!! this song is a breath of fresh air in kpop these days ❤️,2026-06-06T13:51:29Z,17
@hamstar_byulie,Mamamoo didn't follow the trend. They are the real artists,2026-06-07T05:38:16Z,7
@JanKut,"Guys, we really need to support their content and increase their streams if we want them to last. Let's show up for them!",2026-06-06T19:17:08Z,24
@neruclea9464,"My favorite group ever, 4 queens 👑",2026-06-07T21:51:43Z,28
@hanzel-l6o8s,This comeback is so special we've got not only Mamamoo as a group together after a long time but we've also got Solar and Moonbyul working on this song 🥹,2026-06-04T10:11:02Z,240
@michellpiala,"While others chase novelty, these Queens chose soul and made it sound effortless.",2026-06-08T06:32:24Z,3
@Falying_4_u,"Obsessed with the 
""One for the memories, 
Two for the flame,
Three for the silence,
Four for the the shame"" 
part... its so addictive",2026-06-04T10:53:48Z,142
@robinssoulmate,"WIND FLOWER'S HEALED SISTER, AN EMOTIONAL MASTERPIECE",2026-06-04T09:01:14Z,429
@miniyickie,Let’s go for 10m in the first week 🧡,2026-06-08T15:37:35Z,52
